,angry,disgust,fear,happy,sad,surprise,neutral
930,0.08,0.0,0.16,0.0,0.37,0.01,0.37
931,0.07,0.0,0.14,0.0,0.35,0.01,0.43
932,0.06,0.0,0.19,0.0,0.35,0.01,0.39
933,0.06,0.0,0.2,0.0,0.4,0.01,0.32
934,0.09,0.0,0.2,0.0,0.37,0.01,0.33
935,0.1,0.0,0.15,0.0,0.4,0.01,0.34
936,0.09,0.0,0.12,0.0,0.36,0.01,0.41
937,0.07,0.0,0.16,0.0,0.38,0.01,0.38
938,0.08,0.0,0.2,0.0,0.41,0.02,0.29
939,0.05,0.0,0.14,0.0,0.41,0.01,0.39
940,0.08,0.0,0.21,0.0,0.37,0.01,0.33
941,0.1,0.0,0.25,0.0,0.3,0.01,0.34
942,0.09,0.0,0.17,0.0,0.38,0.02,0.34
943,0.1,0.0,0.18,0.0,0.35,0.01,0.35
944,0.11,0.0,0.21,0.0,0.29,0.02,0.37
945,0.09,0.0,0.28,0.0,0.29,0.02,0.31
946,0.08,0.0,0.19,0.0,0.38,0.01,0.34
947,0.09,0.0,0.21,0.0,0.32,0.02,0.35
948,0.1,0.0,0.2,0.0,0.31,0.02,0.37
949,0.1,0.0,0.2,0.0,0.35,0.01,0.33
950,0.1,0.0,0.22,0.0,0.31,0.03,0.34
951,0.09,0.0,0.15,0.0,0.45,0.01,0.3
952,0.11,0.0,0.21,0.0,0.39,0.02,0.26
953,0.11,0.0,0.15,0.0,0.32,0.02,0.4
954,0.11,0.0,0.16,0.0,0.34,0.02,0.37
955,0.1,0.0,0.12,0.0,0.36,0.02,0.4
956,0.08,0.0,0.19,0.0,0.35,0.03,0.35
957,0.06,0.0,0.15,0.0,0.27,0.02,0.5
958,0.06,0.0,0.14,0.0,0.32,0.01,0.46
959,0.07,0.0,0.16,0.0,0.27,0.02,0.48
960,0.08,0.0,0.17,0.0,0.35,0.02,0.38
961,0.08,0.0,0.19,0.0,0.32,0.01,0.4
962,0.09,0.0,0.17,0.0,0.33,0.03,0.38
963,0.07,0.0,0.16,0.0,0.31,0.01,0.45
964,0.09,0.0,0.19,0.0,0.27,0.02,0.43
965,0.12,0.0,0.18,0.0,0.33,0.02,0.35
966,0.06,0.0,0.17,0.0,0.31,0.01,0.45
967,0.06,0.0,0.16,0.0,0.28,0.03,0.47
968,0.07,0.0,0.16,0.0,0.29,0.02,0.44
969,0.09,0.0,0.17,0.0,0.38,0.01,0.35
970,0.11,0.0,0.18,0.0,0.38,0.02,0.31
971,0.09,0.0,0.17,0.0,0.3,0.03,0.41
972,0.09,0.0,0.17,0.0,0.31,0.02,0.41
973,0.14,0.0,0.15,0.0,0.34,0.03,0.34
974,0.09,0.0,0.19,0.0,0.4,0.02,0.29
975,0.06,0.0,0.11,0.0,0.32,0.01,0.49
976,0.08,0.0,0.13,0.0,0.36,0.02,0.42
977,0.08,0.0,0.15,0.0,0.31,0.02,0.44
978,0.06,0.0,0.16,0.0,0.25,0.02,0.5
979,0.09,0.0,0.18,0.0,0.22,0.03,0.47
980,0.06,0.0,0.15,0.0,0.28,0.01,0.5
981,0.06,0.0,0.16,0.0,0.34,0.01,0.44
982,0.07,0.0,0.15,0.0,0.37,0.01,0.39
983,0.08,0.0,0.23,0.0,0.35,0.02,0.31
984,0.08,0.0,0.23,0.0,0.32,0.01,0.36
985,0.14,0.0,0.19,0.0,0.36,0.04,0.27
986,0.08,0.0,0.17,0.0,0.52,0.01,0.22
987,0.08,0.0,0.2,0.0,0.29,0.02,0.4
988,0.09,0.0,0.22,0.0,0.27,0.02,0.4
989,0.08,0.0,0.19,0.0,0.27,0.02,0.45
990,0.09,0.0,0.22,0.0,0.27,0.02,0.4
991,0.09,0.0,0.23,0.0,0.22,0.03,0.43
992,0.08,0.0,0.18,0.0,0.3,0.02,0.42
993,0.08,0.0,0.19,0.0,0.31,0.01,0.4
994,0.07,0.0,0.2,0.0,0.28,0.02,0.43
995,0.07,0.0,0.17,0.0,0.24,0.02,0.49
996,0.08,0.0,0.16,0.0,0.32,0.01,0.43
997,0.09,0.0,0.2,0.0,0.29,0.02,0.4
998,0.08,0.0,0.19,0.0,0.25,0.02,0.47
999,0.09,0.0,0.18,0.0,0.25,0.02,0.45
1000,0.08,0.0,0.19,0.0,0.3,0.02,0.4
1001,0.06,0.0,0.23,0.0,0.32,0.02,0.37
1002,0.11,0.0,0.22,0.0,0.28,0.01,0.38
1003,0.08,0.0,0.18,0.0,0.3,0.01,0.43
1004,0.06,0.0,0.19,0.0,0.31,0.01,0.43
1005,0.09,0.0,0.2,0.0,0.31,0.02,0.38
1006,0.08,0.0,0.15,0.0,0.34,0.01,0.41
1007,0.07,0.0,0.16,0.0,0.32,0.01,0.43
1008,0.12,0.0,0.19,0.0,0.26,0.05,0.37
1009,0.1,0.0,0.22,0.0,0.29,0.03,0.36
1010,0.09,0.0,0.21,0.0,0.38,0.02,0.31
1011,0.07,0.0,0.27,0.0,0.39,0.02,0.26
1012,0.06,0.0,0.22,0.0,0.36,0.01,0.35
1013,0.07,0.0,0.2,0.0,0.42,0.02,0.3
1014,0.06,0.0,0.22,0.0,0.42,0.02,0.29
1015,0.06,0.0,0.23,0.0,0.28,0.01,0.41
1016,0.08,0.0,0.22,0.0,0.36,0.01,0.32
1017,0.07,0.0,0.22,0.0,0.35,0.01,0.35
1018,0.06,0.0,0.19,0.0,0.26,0.03,0.47
1019,0.05,0.0,0.2,0.0,0.28,0.03,0.44
1020,0.08,0.0,0.22,0.0,0.27,0.05,0.37
1021,0.08,0.0,0.21,0.0,0.33,0.03,0.35
1022,0.1,0.0,0.14,0.0,0.28,0.02,0.45
1023,0.06,0.0,0.14,0.0,0.25,0.01,0.53
1024,0.07,0.0,0.17,0.0,0.25,0.02,0.49
1025,0.08,0.0,0.18,0.0,0.34,0.02,0.37
1026,0.08,0.0,0.18,0.0,0.23,0.02,0.48
1027,0.09,0.0,0.15,0.0,0.33,0.01,0.42
1028,0.12,0.0,0.2,0.0,0.36,0.01,0.31
1029,0.09,0.0,0.21,0.0,0.35,0.01,0.33
1030,0.06,0.0,0.24,0.0,0.33,0.02,0.35
1031,0.08,0.0,0.21,0.0,0.25,0.02,0.43
1032,0.09,0.0,0.19,0.0,0.26,0.02,0.43
1033,0.09,0.0,0.22,0.0,0.34,0.01,0.33
1034,0.06,0.0,0.17,0.0,0.25,0.01,0.51
1035,0.08,0.0,0.16,0.0,0.24,0.02,0.49
1036,0.08,0.0,0.18,0.0,0.29,0.02,0.43
1037,0.09,0.0,0.15,0.0,0.26,0.02,0.49
1038,0.07,0.0,0.19,0.0,0.27,0.01,0.46
1039,0.08,0.0,0.19,0.0,0.29,0.03,0.41
1040,0.05,0.0,0.15,0.0,0.24,0.01,0.55
1041,0.08,0.0,0.21,0.0,0.37,0.02,0.32
1042,0.07,0.0,0.18,0.0,0.37,0.01,0.36
1043,0.08,0.0,0.16,0.0,0.33,0.02,0.41
1044,0.08,0.0,0.26,0.0,0.35,0.02,0.28
1045,0.11,0.0,0.25,0.0,0.38,0.02,0.24
1046,0.11,0.0,0.24,0.0,0.35,0.02,0.28
1047,0.09,0.0,0.16,0.0,0.34,0.02,0.39
1048,0.07,0.0,0.12,0.0,0.28,0.01,0.51
1049,0.09,0.0,0.15,0.0,0.39,0.01,0.36
1050,0.08,0.0,0.18,0.0,0.44,0.01,0.27
1051,0.08,0.0,0.23,0.0,0.45,0.02,0.22
1052,0.13,0.0,0.22,0.0,0.48,0.01,0.16
1053,0.11,0.0,0.24,0.0,0.36,0.04,0.25
1054,0.12,0.0,0.13,0.0,0.46,0.01,0.28
1055,0.15,0.0,0.1,0.0,0.36,0.0,0.38
1056,0.14,0.0,0.14,0.0,0.35,0.01,0.36
1057,0.08,0.0,0.22,0.0,0.48,0.01,0.2
1058,0.16,0.0,0.2,0.0,0.39,0.01,0.23
1059,0.17,0.0,0.15,0.0,0.45,0.01,0.22
1060,0.2,0.0,0.19,0.0,0.45,0.01,0.15
1061,0.2,0.0,0.14,0.0,0.41,0.0,0.25
1062,0.15,0.0,0.24,0.0,0.41,0.02,0.17
1063,0.13,0.0,0.16,0.0,0.58,0.01,0.12
1064,0.1,0.0,0.26,0.0,0.5,0.01,0.12
1065,0.13,0.0,0.16,0.0,0.5,0.01,0.19
1066,0.11,0.0,0.18,0.0,0.51,0.01,0.2
1067,0.11,0.0,0.14,0.0,0.5,0.01,0.24
1068,0.16,0.0,0.18,0.0,0.39,0.01,0.26
1069,0.15,0.0,0.16,0.0,0.41,0.01,0.26
1070,0.11,0.0,0.12,0.0,0.4,0.0,0.36
1071,0.15,0.0,0.24,0.0,0.37,0.03,0.21
1072,0.13,0.0,0.19,0.0,0.41,0.03,0.24
1073,0.13,0.0,0.21,0.0,0.37,0.03,0.26
1074,0.16,0.0,0.13,0.0,0.42,0.01,0.28
1075,0.17,0.0,0.14,0.0,0.41,0.01,0.27
1076,0.14,0.0,0.19,0.0,0.4,0.01,0.26
1077,0.15,0.0,0.18,0.0,0.36,0.01,0.3
1078,0.14,0.0,0.22,0.0,0.35,0.01,0.26
1079,0.11,0.0,0.2,0.0,0.33,0.01,0.35
1080,0.14,0.0,0.14,0.0,0.49,0.01,0.22
1081,0.16,0.0,0.15,0.0,0.33,0.01,0.34
1082,0.13,0.0,0.23,0.0,0.44,0.01,0.18
1083,0.16,0.0,0.15,0.0,0.37,0.01,0.29
1084,0.09,0.0,0.15,0.0,0.42,0.01,0.33
1085,0.13,0.0,0.19,0.0,0.41,0.01,0.26
1086,0.13,0.0,0.24,0.0,0.33,0.02,0.28
1087,0.14,0.0,0.18,0.0,0.48,0.01,0.2
1088,0.13,0.0,0.27,0.0,0.36,0.02,0.22
1089,0.15,0.0,0.21,0.0,0.41,0.02,0.2
1090,0.14,0.0,0.19,0.0,0.52,0.01,0.13
1091,0.1,0.0,0.16,0.0,0.51,0.01,0.22
1092,0.14,0.0,0.16,0.0,0.45,0.01,0.24
1093,0.14,0.0,0.17,0.0,0.49,0.01,0.2
1094,0.13,0.0,0.2,0.0,0.44,0.01,0.21
1095,0.18,0.0,0.17,0.0,0.41,0.02,0.22
1096,0.15,0.0,0.17,0.0,0.46,0.01,0.21
1097,0.13,0.0,0.19,0.01,0.39,0.01,0.28
1098,0.15,0.0,0.15,0.0,0.45,0.01,0.25
1099,0.15,0.0,0.15,0.0,0.44,0.01,0.25
1100,0.16,0.0,0.17,0.0,0.48,0.01,0.18
1101,0.15,0.0,0.16,0.0,0.5,0.01,0.19
1102,0.13,0.0,0.18,0.0,0.49,0.0,0.19
1103,0.1,0.0,0.11,0.0,0.59,0.0,0.18
1104,0.18,0.0,0.14,0.0,0.45,0.01,0.22
1105,0.11,0.0,0.16,0.0,0.51,0.01,0.21
1106,0.15,0.0,0.17,0.0,0.51,0.01,0.16
1107,0.18,0.0,0.16,0.0,0.48,0.01,0.18
1108,0.15,0.0,0.17,0.0,0.43,0.01,0.22
1109,0.14,0.0,0.22,0.0,0.47,0.01,0.16
1110,0.15,0.0,0.16,0.0,0.51,0.0,0.17
1111,0.13,0.0,0.19,0.0,0.5,0.01,0.17
1112,0.12,0.0,0.11,0.0,0.65,0.0,0.11
1113,0.13,0.01,0.13,0.0,0.56,0.0,0.17
1114,0.13,0.0,0.16,0.0,0.5,0.01,0.19
1115,0.21,0.0,0.15,0.0,0.41,0.01,0.21
1116,0.22,0.01,0.16,0.0,0.37,0.01,0.22
1117,0.21,0.0,0.17,0.0,0.45,0.01,0.16
1118,0.21,0.0,0.12,0.0,0.41,0.0,0.25
1119,0.16,0.0,0.12,0.0,0.47,0.0,0.25
1120,0.18,0.0,0.22,0.0,0.44,0.02,0.15
1121,0.16,0.0,0.22,0.0,0.39,0.01,0.21
1122,0.2,0.0,0.17,0.0,0.42,0.01,0.19
1123,0.14,0.0,0.18,0.0,0.44,0.01,0.23
1124,0.11,0.0,0.19,0.0,0.36,0.01,0.32
1125,0.11,0.0,0.15,0.0,0.45,0.01,0.26
1126,0.13,0.0,0.24,0.0,0.45,0.01,0.16
1127,0.18,0.0,0.19,0.0,0.39,0.01,0.23
1128,0.09,0.0,0.22,0.0,0.44,0.01,0.24
1129,0.1,0.01,0.32,0.0,0.38,0.02,0.18
1130,0.08,0.0,0.1,0.0,0.53,0.0,0.28
1131,0.11,0.0,0.18,0.0,0.45,0.0,0.25
1132,0.09,0.0,0.12,0.0,0.53,0.0,0.26
1133,0.09,0.0,0.15,0.0,0.46,0.0,0.29
1134,0.06,0.0,0.09,0.0,0.38,0.0,0.47
1135,0.07,0.0,0.1,0.0,0.48,0.0,0.35
1136,0.05,0.0,0.09,0.0,0.45,0.0,0.41
1137,0.08,0.0,0.17,0.0,0.37,0.0,0.38
1138,0.06,0.0,0.1,0.0,0.38,0.0,0.46
1139,0.07,0.0,0.07,0.0,0.37,0.0,0.49
1140,0.06,0.0,0.07,0.0,0.35,0.0,0.52
1141,0.04,0.0,0.12,0.0,0.38,0.0,0.46
1142,0.05,0.0,0.1,0.0,0.37,0.0,0.49
1143,0.06,0.0,0.14,0.0,0.4,0.0,0.4
1144,0.04,0.0,0.09,0.0,0.42,0.0,0.46
1145,0.04,0.0,0.05,0.0,0.38,0.0,0.53
1146,0.03,0.0,0.05,0.0,0.38,0.0,0.53
1147,0.05,0.0,0.17,0.0,0.32,0.0,0.45
1148,0.05,0.0,0.13,0.0,0.33,0.0,0.48
1149,0.06,0.0,0.12,0.0,0.4,0.01,0.4
1150,0.05,0.0,0.15,0.0,0.32,0.01,0.47
1151,0.05,0.0,0.16,0.0,0.35,0.01,0.42
1152,0.08,0.0,0.14,0.0,0.38,0.01,0.39
1153,0.06,0.0,0.14,0.0,0.38,0.01,0.41
1154,0.06,0.0,0.16,0.0,0.28,0.03,0.46
1155,0.05,0.0,0.18,0.0,0.28,0.02,0.47
1156,0.05,0.0,0.12,0.0,0.31,0.01,0.5
1157,0.06,0.0,0.09,0.0,0.38,0.0,0.47
1158,0.07,0.0,0.14,0.0,0.39,0.01,0.38
1159,0.08,0.0,0.15,0.01,0.3,0.02,0.44
1160,0.07,0.0,0.12,0.0,0.39,0.01,0.41
1161,0.05,0.0,0.13,0.0,0.43,0.01,0.37
1162,0.07,0.0,0.18,0.0,0.37,0.01,0.36
1163,0.05,0.0,0.12,0.0,0.24,0.02,0.57
1164,0.06,0.0,0.24,0.0,0.38,0.03,0.29
1165,0.06,0.0,0.15,0.0,0.36,0.02,0.4
1166,0.07,0.0,0.2,0.0,0.33,0.02,0.38
1167,0.06,0.0,0.17,0.0,0.31,0.02,0.44
1168,0.1,0.0,0.14,0.0,0.35,0.01,0.4
1169,0.14,0.0,0.21,0.0,0.33,0.02,0.3
1170,0.12,0.0,0.14,0.0,0.35,0.02,0.37
1171,0.11,0.0,0.15,0.0,0.41,0.01,0.31
1172,0.18,0.0,0.16,0.0,0.38,0.01,0.27
1173,0.07,0.0,0.16,0.0,0.38,0.01,0.38
1174,0.09,0.0,0.1,0.0,0.39,0.01,0.42
1175,0.09,0.0,0.17,0.0,0.31,0.02,0.41
1176,0.07,0.0,0.11,0.0,0.31,0.01,0.49
1177,0.1,0.0,0.15,0.0,0.45,0.01,0.29
1178,0.09,0.0,0.15,0.0,0.41,0.01,0.34
1179,0.1,0.0,0.25,0.0,0.41,0.02,0.23
1180,0.1,0.0,0.24,0.0,0.48,0.01,0.16
1181,0.1,0.0,0.19,0.0,0.49,0.02,0.19
1182,0.08,0.0,0.22,0.0,0.46,0.03,0.21
1183,0.13,0.0,0.21,0.0,0.36,0.02,0.28
1184,0.1,0.0,0.27,0.0,0.35,0.02,0.25
1185,0.08,0.0,0.14,0.0,0.42,0.01,0.35
1186,0.07,0.0,0.13,0.0,0.35,0.01,0.43
1187,0.12,0.0,0.16,0.0,0.38,0.01,0.32
1188,0.08,0.0,0.26,0.0,0.39,0.02,0.24
1189,0.14,0.0,0.16,0.0,0.4,0.01,0.28
1190,0.09,0.0,0.18,0.0,0.39,0.02,0.31
1191,0.12,0.0,0.2,0.0,0.37,0.02,0.28
1192,0.07,0.0,0.11,0.0,0.35,0.0,0.46
1193,0.08,0.0,0.15,0.0,0.32,0.02,0.43
1194,0.07,0.0,0.15,0.0,0.35,0.01,0.41
1195,0.08,0.0,0.12,0.0,0.3,0.01,0.49
1196,0.07,0.0,0.13,0.0,0.36,0.01,0.42
1197,0.08,0.0,0.16,0.0,0.43,0.01,0.32
1198,0.1,0.0,0.17,0.0,0.4,0.01,0.31
1199,0.13,0.0,0.24,0.0,0.35,0.03,0.24
1200,0.08,0.0,0.15,0.0,0.42,0.01,0.33
1201,0.11,0.0,0.15,0.0,0.48,0.01,0.24
1202,0.11,0.0,0.19,0.0,0.39,0.02,0.29
1203,0.1,0.0,0.15,0.0,0.4,0.01,0.33
1204,0.1,0.0,0.2,0.0,0.4,0.02,0.28
1205,0.11,0.0,0.17,0.01,0.37,0.02,0.33
1206,0.12,0.0,0.17,0.0,0.36,0.01,0.33
1207,0.13,0.0,0.14,0.0,0.42,0.01,0.29
1208,0.14,0.0,0.18,0.01,0.36,0.03,0.29
1209,0.11,0.0,0.18,0.0,0.39,0.01,0.31
1210,0.14,0.0,0.18,0.0,0.36,0.02,0.3
1211,0.08,0.0,0.18,0.0,0.38,0.02,0.34
1212,0.11,0.0,0.11,0.01,0.24,0.01,0.52
1213,0.11,0.0,0.14,0.01,0.29,0.02,0.44
1214,0.11,0.0,0.15,0.01,0.28,0.02,0.44
1215,0.1,0.0,0.23,0.0,0.32,0.02,0.32
1216,0.08,0.0,0.23,0.0,0.37,0.02,0.3
1217,0.09,0.0,0.25,0.0,0.41,0.02,0.21
1218,0.1,0.01,0.33,0.0,0.39,0.02,0.15
1219,0.09,0.01,0.25,0.01,0.34,0.02,0.28
1220,0.1,0.01,0.21,0.01,0.37,0.01,0.3
1221,0.07,0.0,0.27,0.0,0.41,0.01,0.23
1222,0.06,0.0,0.16,0.01,0.32,0.01,0.44
1223,0.11,0.0,0.21,0.0,0.37,0.01,0.3
1224,0.11,0.0,0.25,0.01,0.4,0.01,0.22
1225,0.11,0.0,0.19,0.01,0.35,0.01,0.34
1226,0.18,0.0,0.17,0.01,0.4,0.0,0.24
1227,0.22,0.0,0.18,0.0,0.37,0.01,0.22
1228,0.1,0.0,0.26,0.0,0.44,0.01,0.19
1229,0.1,0.0,0.23,0.0,0.49,0.01,0.16
1230,0.14,0.0,0.17,0.0,0.5,0.01,0.17
1231,0.16,0.0,0.16,0.01,0.43,0.0,0.24
1232,0.12,0.0,0.24,0.0,0.48,0.0,0.16
1233,0.12,0.0,0.16,0.0,0.51,0.0,0.21
1234,0.2,0.01,0.17,0.03,0.37,0.01,0.22
1235,0.16,0.0,0.17,0.01,0.4,0.0,0.26
1236,0.18,0.01,0.21,0.02,0.36,0.01,0.22
1237,0.19,0.01,0.2,0.06,0.27,0.02,0.25
1238,0.13,0.01,0.11,0.1,0.3,0.01,0.34
1239,0.14,0.0,0.13,0.12,0.22,0.01,0.38
1240,0.14,0.01,0.13,0.23,0.16,0.01,0.32
1241,0.14,0.01,0.2,0.03,0.28,0.01,0.33
1242,0.18,0.03,0.26,0.07,0.21,0.03,0.23
1243,0.15,0.01,0.19,0.1,0.18,0.03,0.35
1244,0.15,0.01,0.21,0.07,0.24,0.02,0.3
1245,0.18,0.01,0.16,0.13,0.19,0.02,0.31
1246,0.13,0.01,0.13,0.17,0.15,0.03,0.38
1247,0.15,0.0,0.1,0.28,0.1,0.03,0.33
1248,0.08,0.0,0.07,0.36,0.07,0.03,0.39
1249,0.08,0.0,0.04,0.64,0.05,0.02,0.16
1250,0.12,0.0,0.06,0.52,0.08,0.03,0.19
1251,0.08,0.0,0.06,0.47,0.08,0.03,0.28
1252,0.1,0.0,0.05,0.54,0.06,0.04,0.21
1253,0.19,0.0,0.06,0.5,0.07,0.02,0.16
1254,0.14,0.0,0.05,0.49,0.08,0.01,0.22
1255,0.07,0.0,0.02,0.76,0.03,0.01,0.1
1256,0.09,0.0,0.04,0.61,0.04,0.01,0.21
1257,0.07,0.0,0.02,0.77,0.03,0.02,0.08
1258,0.07,0.0,0.01,0.83,0.02,0.01,0.06
1259,0.04,0.0,0.01,0.83,0.02,0.01,0.09
1260,0.09,0.0,0.03,0.64,0.07,0.01,0.16
1261,0.09,0.0,0.03,0.73,0.04,0.01,0.11
1262,0.09,0.0,0.03,0.69,0.04,0.02,0.13
1263,0.06,0.0,0.02,0.79,0.03,0.02,0.09
1264,0.09,0.0,0.02,0.77,0.03,0.01,0.09
1265,0.06,0.0,0.01,0.86,0.02,0.0,0.05
1266,0.05,0.0,0.01,0.82,0.02,0.0,0.09
1267,0.04,0.0,0.01,0.86,0.01,0.0,0.08
1268,0.1,0.0,0.03,0.65,0.05,0.01,0.15
1269,0.04,0.0,0.02,0.76,0.03,0.0,0.14
1270,0.05,0.0,0.04,0.56,0.06,0.01,0.28
1271,0.08,0.0,0.02,0.6,0.06,0.01,0.24
1272,0.06,0.0,0.04,0.45,0.12,0.01,0.33
1273,0.09,0.0,0.05,0.56,0.1,0.02,0.19
1274,0.12,0.0,0.05,0.53,0.09,0.01,0.19
1275,0.09,0.0,0.06,0.54,0.08,0.01,0.21
1276,0.11,0.0,0.04,0.48,0.11,0.01,0.25
1277,0.08,0.0,0.03,0.62,0.06,0.01,0.2
1278,0.08,0.0,0.03,0.69,0.05,0.01,0.13
1279,0.13,0.0,0.04,0.5,0.08,0.01,0.24
1280,0.11,0.0,0.06,0.44,0.1,0.02,0.27
1281,0.09,0.0,0.04,0.55,0.08,0.02,0.22
1282,0.06,0.0,0.02,0.67,0.05,0.01,0.18
1283,0.06,0.0,0.02,0.72,0.04,0.01,0.16
1284,0.03,0.0,0.01,0.85,0.01,0.02,0.08
1285,0.06,0.0,0.01,0.69,0.04,0.01,0.18
1286,0.03,0.0,0.01,0.75,0.02,0.01,0.17
1287,0.06,0.0,0.02,0.72,0.03,0.01,0.15
1288,0.03,0.0,0.01,0.75,0.03,0.01,0.17
1289,0.1,0.0,0.04,0.58,0.07,0.03,0.18
1290,0.11,0.0,0.03,0.63,0.06,0.01,0.17
1291,0.09,0.0,0.04,0.58,0.08,0.02,0.2
1292,0.09,0.0,0.02,0.71,0.04,0.01,0.13
1293,0.04,0.0,0.02,0.75,0.03,0.01,0.16
1294,0.11,0.0,0.03,0.55,0.06,0.01,0.25
1295,0.09,0.0,0.03,0.65,0.04,0.02,0.18
1296,0.1,0.0,0.06,0.52,0.09,0.01,0.21
1297,0.07,0.0,0.02,0.69,0.04,0.01,0.15
1298,0.09,0.0,0.02,0.68,0.04,0.01,0.15
1299,0.12,0.0,0.04,0.6,0.07,0.01,0.16
1300,0.16,0.0,0.06,0.39,0.1,0.03,0.27
1301,0.08,0.0,0.03,0.71,0.04,0.01,0.13
1302,0.1,0.0,0.08,0.47,0.08,0.02,0.25
1303,0.13,0.0,0.07,0.45,0.09,0.02,0.24
1304,0.09,0.0,0.04,0.59,0.05,0.02,0.21
1305,0.07,0.0,0.05,0.5,0.06,0.01,0.3
1306,0.07,0.0,0.03,0.67,0.06,0.02,0.16
1307,0.12,0.0,0.05,0.6,0.06,0.02,0.15
1308,0.09,0.0,0.04,0.51,0.07,0.01,0.27
1309,0.09,0.0,0.04,0.6,0.05,0.02,0.2
1310,0.07,0.0,0.05,0.62,0.05,0.03,0.17
1311,0.09,0.0,0.04,0.51,0.08,0.01,0.26
1312,0.09,0.0,0.04,0.47,0.09,0.02,0.28
1313,0.13,0.0,0.05,0.43,0.09,0.01,0.29
1314,0.12,0.0,0.06,0.36,0.13,0.02,0.31
1315,0.08,0.0,0.03,0.68,0.05,0.01,0.14
1316,0.15,0.0,0.05,0.54,0.07,0.03,0.17
1317,0.18,0.01,0.09,0.28,0.14,0.02,0.3
1318,0.15,0.0,0.06,0.47,0.08,0.02,0.22
1319,0.1,0.0,0.05,0.57,0.07,0.02,0.2
1320,0.19,0.0,0.06,0.5,0.07,0.01,0.18
1321,0.15,0.0,0.1,0.26,0.15,0.01,0.32
1322,0.17,0.0,0.14,0.21,0.21,0.02,0.25
1323,0.17,0.0,0.09,0.31,0.12,0.01,0.31
1324,0.17,0.0,0.13,0.25,0.11,0.01,0.33
1325,0.14,0.0,0.08,0.31,0.14,0.01,0.32
1326,0.16,0.0,0.11,0.22,0.19,0.01,0.3
1327,0.13,0.0,0.08,0.29,0.13,0.02,0.35
1328,0.14,0.0,0.09,0.32,0.14,0.01,0.29
1329,0.16,0.0,0.07,0.39,0.1,0.01,0.27
1330,0.13,0.01,0.12,0.22,0.17,0.01,0.33
1331,0.14,0.0,0.08,0.33,0.11,0.01,0.33
1332,0.14,0.0,0.08,0.29,0.15,0.02,0.32
1333,0.08,0.0,0.1,0.32,0.16,0.01,0.32
1334,0.12,0.0,0.09,0.31,0.13,0.01,0.34
1335,0.13,0.0,0.11,0.19,0.2,0.01,0.35
1336,0.11,0.0,0.05,0.54,0.08,0.04,0.18
1337,0.11,0.0,0.1,0.25,0.17,0.02,0.34
1338,0.17,0.0,0.1,0.25,0.19,0.02,0.26
1339,0.13,0.0,0.1,0.17,0.21,0.02,0.36
1340,0.2,0.0,0.12,0.21,0.21,0.02,0.23
1341,0.21,0.0,0.14,0.19,0.18,0.01,0.26
1342,0.22,0.0,0.16,0.23,0.15,0.03,0.2
1343,0.2,0.01,0.16,0.13,0.23,0.02,0.25
1344,0.09,0.0,0.06,0.26,0.11,0.02,0.44
1345,0.13,0.01,0.08,0.32,0.14,0.03,0.3
1346,0.1,0.0,0.11,0.15,0.22,0.02,0.39
1347,0.09,0.0,0.11,0.06,0.19,0.02,0.52
1348,0.11,0.0,0.15,0.15,0.28,0.01,0.29
1349,0.12,0.0,0.13,0.18,0.24,0.02,0.3
1350,0.13,0.0,0.11,0.14,0.21,0.03,0.38
1351,0.09,0.0,0.1,0.18,0.17,0.03,0.43
1352,0.13,0.0,0.08,0.2,0.18,0.02,0.39
1353,0.17,0.0,0.12,0.17,0.22,0.03,0.29
1354,0.08,0.0,0.1,0.31,0.14,0.03,0.34
1355,0.13,0.0,0.13,0.12,0.2,0.02,0.4
1356,0.09,0.0,0.08,0.25,0.13,0.02,0.43
1357,0.14,0.0,0.18,0.22,0.2,0.03,0.22
1358,0.11,0.0,0.14,0.17,0.22,0.01,0.34
1359,0.1,0.0,0.12,0.23,0.23,0.01,0.31
1360,0.18,0.0,0.14,0.14,0.26,0.02,0.25
1361,0.09,0.0,0.1,0.2,0.18,0.01,0.42
1362,0.19,0.0,0.15,0.08,0.27,0.0,0.3
1363,0.1,0.0,0.1,0.26,0.29,0.01,0.25
1364,0.19,0.0,0.13,0.04,0.31,0.0,0.32
1365,0.17,0.0,0.19,0.03,0.44,0.01,0.17
1366,0.2,0.0,0.15,0.07,0.47,0.01,0.09
1367,0.24,0.0,0.19,0.12,0.26,0.01,0.17
1368,0.12,0.0,0.15,0.25,0.24,0.02,0.23
1369,0.18,0.0,0.13,0.21,0.24,0.01,0.23
1370,0.23,0.0,0.21,0.12,0.3,0.01,0.12
1371,0.17,0.0,0.2,0.07,0.35,0.0,0.22
1372,0.11,0.0,0.13,0.17,0.38,0.0,0.21
1373,0.11,0.0,0.13,0.04,0.56,0.0,0.15
1374,0.17,0.0,0.19,0.07,0.43,0.01,0.14
1375,0.11,0.0,0.13,0.05,0.42,0.0,0.28
1376,0.14,0.0,0.16,0.13,0.28,0.01,0.27
1377,0.13,0.0,0.16,0.2,0.24,0.01,0.26
1378,0.16,0.0,0.13,0.17,0.32,0.01,0.2
1379,0.17,0.0,0.15,0.17,0.29,0.01,0.21
1380,0.1,0.0,0.08,0.35,0.19,0.02,0.26
1381,0.13,0.0,0.1,0.16,0.26,0.01,0.34
1382,0.11,0.0,0.1,0.31,0.19,0.02,0.26
