,angry,disgust,fear,happy,sad,surprise,neutral
930,0.04,0.0,0.15,0.06,0.06,0.01,0.67
931,0.07,0.0,0.39,0.04,0.11,0.03,0.37
932,0.06,0.0,0.27,0.05,0.12,0.02,0.49
933,0.07,0.0,0.29,0.03,0.08,0.02,0.52
934,0.07,0.0,0.29,0.03,0.07,0.02,0.52
935,0.06,0.0,0.14,0.05,0.04,0.01,0.69
936,0.03,0.0,0.15,0.03,0.04,0.01,0.74
937,0.03,0.0,0.07,0.02,0.03,0.0,0.85
938,0.03,0.0,0.1,0.02,0.03,0.01,0.81
939,0.07,0.0,0.12,0.03,0.05,0.01,0.71
940,0.03,0.0,0.09,0.02,0.04,0.01,0.82
941,0.06,0.0,0.21,0.01,0.09,0.0,0.63
942,0.05,0.0,0.17,0.01,0.06,0.01,0.69
943,0.04,0.0,0.15,0.01,0.07,0.0,0.72
944,0.03,0.0,0.14,0.02,0.05,0.01,0.76
945,0.05,0.0,0.22,0.02,0.07,0.01,0.64
946,0.03,0.0,0.16,0.02,0.08,0.0,0.7
947,0.04,0.0,0.23,0.03,0.07,0.01,0.63
948,0.09,0.0,0.27,0.02,0.12,0.01,0.5
949,0.06,0.0,0.31,0.03,0.1,0.02,0.48
950,0.08,0.0,0.3,0.03,0.1,0.03,0.47
951,0.07,0.0,0.33,0.02,0.12,0.01,0.44
952,0.09,0.0,0.29,0.02,0.11,0.01,0.49
953,0.06,0.0,0.31,0.02,0.09,0.03,0.49
954,0.07,0.0,0.27,0.03,0.1,0.01,0.51
955,0.06,0.0,0.26,0.04,0.07,0.02,0.56
956,0.07,0.0,0.29,0.03,0.11,0.01,0.5
957,0.07,0.0,0.33,0.02,0.13,0.01,0.45
958,0.06,0.0,0.24,0.04,0.07,0.01,0.57
959,0.07,0.0,0.3,0.07,0.08,0.03,0.45
960,0.04,0.0,0.17,0.03,0.09,0.0,0.67
961,0.06,0.0,0.21,0.04,0.08,0.01,0.6
962,0.04,0.0,0.13,0.1,0.04,0.01,0.68
963,0.04,0.0,0.21,0.03,0.08,0.0,0.63
964,0.08,0.0,0.24,0.02,0.06,0.01,0.59
965,0.03,0.0,0.26,0.02,0.06,0.0,0.62
966,0.05,0.0,0.22,0.03,0.08,0.0,0.62
967,0.05,0.0,0.21,0.03,0.06,0.01,0.65
968,0.03,0.0,0.18,0.02,0.06,0.0,0.7
969,0.03,0.0,0.16,0.02,0.08,0.0,0.7
970,0.03,0.0,0.16,0.08,0.06,0.01,0.66
971,0.05,0.0,0.21,0.03,0.05,0.01,0.66
972,0.04,0.0,0.19,0.05,0.07,0.01,0.64
973,0.04,0.0,0.16,0.05,0.06,0.01,0.68
974,0.07,0.0,0.25,0.04,0.07,0.01,0.56
975,0.03,0.0,0.29,0.03,0.08,0.01,0.57
976,0.04,0.0,0.29,0.02,0.08,0.01,0.55
977,0.07,0.0,0.32,0.03,0.11,0.01,0.47
978,0.07,0.0,0.26,0.02,0.11,0.01,0.55
979,0.06,0.0,0.33,0.03,0.1,0.01,0.46
980,0.1,0.0,0.3,0.01,0.11,0.0,0.47
981,0.06,0.0,0.25,0.02,0.08,0.01,0.59
982,0.06,0.0,0.23,0.04,0.08,0.01,0.57
983,0.03,0.0,0.2,0.09,0.06,0.02,0.59
984,0.04,0.0,0.27,0.01,0.09,0.01,0.58
985,0.03,0.0,0.24,0.03,0.08,0.01,0.6
986,0.02,0.0,0.12,0.06,0.04,0.01,0.75
987,0.05,0.0,0.23,0.03,0.09,0.01,0.59
988,0.03,0.0,0.28,0.04,0.08,0.01,0.57
989,0.05,0.0,0.18,0.04,0.09,0.0,0.65
990,0.03,0.0,0.29,0.02,0.12,0.01,0.53
991,0.04,0.0,0.26,0.02,0.09,0.0,0.58
992,0.05,0.0,0.24,0.02,0.1,0.0,0.59
993,0.03,0.0,0.3,0.02,0.1,0.01,0.55
994,0.05,0.0,0.19,0.03,0.09,0.0,0.64
995,0.05,0.0,0.32,0.01,0.09,0.01,0.52
996,0.03,0.0,0.22,0.04,0.06,0.01,0.65
997,0.02,0.0,0.16,0.04,0.07,0.01,0.71
998,0.03,0.0,0.13,0.03,0.05,0.0,0.76
999,0.02,0.0,0.25,0.01,0.09,0.01,0.61
1000,0.03,0.0,0.21,0.01,0.08,0.0,0.66
1001,0.04,0.0,0.18,0.02,0.2,0.0,0.56
1002,0.05,0.0,0.22,0.01,0.29,0.0,0.43
1003,0.04,0.0,0.25,0.01,0.46,0.0,0.25
1004,0.03,0.0,0.29,0.02,0.37,0.0,0.28
1005,0.06,0.0,0.2,0.04,0.21,0.0,0.48
1006,0.03,0.0,0.27,0.05,0.28,0.01,0.36
1007,0.06,0.0,0.25,0.11,0.19,0.01,0.39
1008,0.04,0.0,0.2,0.06,0.22,0.0,0.48
1009,0.03,0.0,0.14,0.24,0.12,0.0,0.47
1010,0.05,0.0,0.25,0.07,0.13,0.0,0.49
1011,0.07,0.0,0.2,0.07,0.14,0.0,0.51
1012,0.04,0.0,0.15,0.07,0.09,0.0,0.65
1013,0.05,0.0,0.15,0.07,0.1,0.0,0.62
1014,0.03,0.0,0.13,0.09,0.09,0.0,0.66
1015,0.05,0.0,0.15,0.06,0.14,0.0,0.6
1016,0.04,0.0,0.13,0.1,0.07,0.01,0.65
1017,0.04,0.0,0.07,0.09,0.05,0.0,0.75
1018,0.04,0.0,0.08,0.16,0.06,0.0,0.67
1019,0.04,0.0,0.12,0.07,0.06,0.01,0.7
1020,0.05,0.0,0.11,0.12,0.08,0.0,0.64
1021,0.03,0.0,0.07,0.08,0.04,0.0,0.78
1022,0.04,0.0,0.09,0.13,0.06,0.01,0.68
1023,0.06,0.0,0.15,0.08,0.08,0.0,0.63
1024,0.04,0.0,0.07,0.16,0.05,0.01,0.67
1025,0.04,0.0,0.07,0.1,0.08,0.0,0.71
1026,0.02,0.0,0.07,0.16,0.03,0.0,0.72
1027,0.02,0.0,0.04,0.19,0.04,0.01,0.69
1028,0.03,0.0,0.08,0.11,0.04,0.01,0.74
1029,0.04,0.0,0.1,0.15,0.1,0.0,0.61
1030,0.04,0.0,0.06,0.17,0.05,0.01,0.67
1031,0.05,0.0,0.16,0.07,0.08,0.0,0.64
1032,0.03,0.0,0.11,0.15,0.08,0.01,0.62
1033,0.03,0.0,0.08,0.16,0.04,0.01,0.69
1034,0.01,0.0,0.06,0.13,0.04,0.01,0.76
1035,0.03,0.0,0.09,0.15,0.04,0.01,0.67
1036,0.03,0.0,0.09,0.12,0.03,0.02,0.7
1037,0.08,0.0,0.18,0.06,0.11,0.0,0.56
1038,0.06,0.0,0.18,0.08,0.08,0.01,0.57
1039,0.03,0.0,0.11,0.13,0.07,0.01,0.66
1040,0.05,0.0,0.16,0.21,0.09,0.01,0.48
1041,0.07,0.0,0.16,0.06,0.06,0.01,0.63
1042,0.05,0.0,0.15,0.18,0.09,0.02,0.51
1043,0.05,0.0,0.17,0.14,0.11,0.01,0.52
1044,0.04,0.0,0.13,0.14,0.1,0.01,0.59
1045,0.03,0.0,0.13,0.07,0.05,0.01,0.71
1046,0.07,0.0,0.15,0.09,0.08,0.01,0.61
1047,0.05,0.0,0.26,0.05,0.09,0.01,0.53
1048,0.07,0.0,0.11,0.06,0.08,0.01,0.67
1049,0.1,0.0,0.1,0.03,0.1,0.0,0.66
1050,0.05,0.0,0.17,0.03,0.07,0.01,0.68
1051,0.05,0.0,0.18,0.01,0.07,0.0,0.69
1052,0.04,0.0,0.15,0.01,0.05,0.01,0.74
1053,0.04,0.0,0.15,0.02,0.06,0.02,0.71
1054,0.04,0.0,0.1,0.02,0.06,0.0,0.77
1055,0.08,0.0,0.2,0.02,0.08,0.01,0.61
1056,0.05,0.0,0.22,0.03,0.06,0.02,0.63
1057,0.05,0.0,0.14,0.04,0.06,0.01,0.68
1058,0.05,0.0,0.17,0.06,0.07,0.02,0.63
1059,0.07,0.0,0.17,0.03,0.1,0.01,0.61
1060,0.05,0.0,0.14,0.04,0.08,0.01,0.67
1061,0.04,0.0,0.11,0.05,0.06,0.01,0.74
1062,0.06,0.0,0.2,0.05,0.07,0.01,0.6
1063,0.07,0.0,0.17,0.07,0.08,0.01,0.6
1064,0.05,0.0,0.16,0.11,0.08,0.01,0.58
1065,0.04,0.0,0.12,0.05,0.08,0.0,0.71
1066,0.03,0.0,0.13,0.08,0.06,0.01,0.69
1067,0.05,0.0,0.12,0.2,0.06,0.02,0.55
1068,0.06,0.0,0.19,0.06,0.09,0.01,0.59
1069,0.08,0.0,0.17,0.1,0.09,0.02,0.54
1070,0.05,0.0,0.27,0.04,0.09,0.02,0.52
1071,0.07,0.0,0.22,0.05,0.14,0.01,0.5
1072,0.07,0.0,0.15,0.1,0.09,0.01,0.58
1073,0.06,0.0,0.16,0.06,0.1,0.01,0.61
1074,0.09,0.0,0.25,0.06,0.11,0.02,0.48
1075,0.05,0.0,0.22,0.06,0.11,0.01,0.56
1076,0.06,0.0,0.19,0.05,0.12,0.01,0.57
1077,0.1,0.0,0.32,0.03,0.12,0.01,0.43
1078,0.08,0.0,0.17,0.03,0.07,0.0,0.64
1079,0.09,0.0,0.26,0.02,0.07,0.01,0.55
1080,0.1,0.0,0.23,0.02,0.1,0.01,0.55
1081,0.06,0.0,0.28,0.02,0.07,0.03,0.54
1082,0.08,0.0,0.36,0.01,0.08,0.04,0.43
1083,0.07,0.0,0.26,0.03,0.08,0.03,0.52
1084,0.07,0.0,0.27,0.02,0.11,0.03,0.5
1085,0.12,0.01,0.25,0.02,0.15,0.01,0.43
1086,0.09,0.0,0.35,0.02,0.12,0.02,0.39
1087,0.07,0.0,0.31,0.02,0.1,0.03,0.47
1088,0.11,0.0,0.27,0.1,0.11,0.03,0.38
1089,0.04,0.0,0.2,0.06,0.05,0.02,0.64
1090,0.07,0.0,0.17,0.1,0.06,0.03,0.56
1091,0.07,0.0,0.19,0.05,0.13,0.0,0.56
1092,0.01,0.0,0.09,0.02,0.03,0.01,0.84
1093,0.02,0.0,0.12,0.04,0.05,0.01,0.75
1094,0.05,0.0,0.24,0.07,0.09,0.01,0.55
1095,0.09,0.0,0.17,0.1,0.1,0.02,0.52
1096,0.04,0.0,0.12,0.08,0.08,0.01,0.67
1097,0.03,0.0,0.12,0.11,0.05,0.01,0.68
1098,0.04,0.0,0.11,0.12,0.07,0.0,0.67
1099,0.04,0.0,0.11,0.14,0.08,0.01,0.62
1100,0.05,0.0,0.13,0.08,0.1,0.0,0.64
1101,0.07,0.0,0.11,0.11,0.07,0.01,0.62
1102,0.03,0.0,0.09,0.1,0.03,0.01,0.73
1103,0.05,0.0,0.11,0.08,0.06,0.01,0.69
1104,0.05,0.0,0.11,0.17,0.06,0.01,0.6
1105,0.03,0.0,0.09,0.12,0.06,0.01,0.69
1106,0.04,0.0,0.09,0.07,0.08,0.0,0.71
1107,0.06,0.0,0.09,0.1,0.08,0.01,0.66
1108,0.04,0.0,0.1,0.13,0.07,0.01,0.66
1109,0.04,0.0,0.11,0.15,0.05,0.01,0.66
1110,0.04,0.0,0.1,0.14,0.06,0.01,0.65
1111,0.13,0.0,0.17,0.07,0.2,0.0,0.43
1112,0.09,0.0,0.19,0.11,0.1,0.01,0.5
1113,0.06,0.0,0.12,0.09,0.1,0.0,0.63
1114,0.06,0.0,0.07,0.15,0.08,0.01,0.63
1115,0.04,0.0,0.11,0.06,0.08,0.0,0.7
1116,0.03,0.0,0.07,0.05,0.05,0.0,0.8
1117,0.09,0.0,0.11,0.05,0.14,0.0,0.61
1118,0.03,0.0,0.08,0.12,0.05,0.0,0.72
1119,0.03,0.0,0.06,0.15,0.03,0.0,0.72
1120,0.06,0.0,0.1,0.06,0.1,0.0,0.68
1121,0.04,0.0,0.11,0.15,0.08,0.0,0.62
1122,0.03,0.0,0.11,0.05,0.06,0.0,0.74
1123,0.05,0.0,0.08,0.07,0.06,0.0,0.73
1124,0.04,0.0,0.08,0.07,0.04,0.0,0.76
1125,0.06,0.0,0.13,0.08,0.08,0.0,0.65
1126,0.05,0.0,0.06,0.15,0.04,0.0,0.69
1127,0.06,0.0,0.08,0.12,0.08,0.0,0.66
1128,0.03,0.0,0.03,0.15,0.04,0.0,0.74
1129,0.03,0.0,0.07,0.06,0.05,0.0,0.79
1130,0.04,0.0,0.08,0.1,0.06,0.0,0.72
1131,0.04,0.0,0.12,0.12,0.05,0.0,0.67
1132,0.03,0.0,0.05,0.12,0.04,0.0,0.76
1133,0.06,0.0,0.13,0.07,0.1,0.0,0.64
1134,0.05,0.0,0.06,0.16,0.04,0.0,0.7
1135,0.05,0.0,0.07,0.12,0.06,0.0,0.7
1136,0.1,0.0,0.09,0.1,0.08,0.0,0.62
1137,0.03,0.0,0.06,0.08,0.03,0.0,0.8
1138,0.05,0.0,0.07,0.14,0.05,0.0,0.68
1139,0.04,0.0,0.07,0.11,0.04,0.0,0.73
1140,0.03,0.0,0.05,0.07,0.04,0.0,0.82
1141,0.02,0.0,0.06,0.11,0.04,0.01,0.77
1142,0.03,0.0,0.14,0.04,0.08,0.0,0.7
1143,0.05,0.0,0.08,0.13,0.07,0.0,0.67
1144,0.03,0.0,0.06,0.12,0.04,0.0,0.75
1145,0.06,0.0,0.11,0.09,0.08,0.0,0.66
1146,0.11,0.0,0.09,0.08,0.09,0.01,0.63
1147,0.07,0.0,0.09,0.18,0.07,0.01,0.59
1148,0.05,0.0,0.04,0.22,0.07,0.0,0.61
1149,0.04,0.0,0.04,0.24,0.05,0.0,0.62
1150,0.03,0.0,0.05,0.12,0.04,0.0,0.76
1151,0.07,0.0,0.07,0.09,0.08,0.0,0.69
1152,0.02,0.0,0.05,0.18,0.05,0.0,0.7
1153,0.03,0.0,0.04,0.13,0.06,0.0,0.74
1154,0.02,0.0,0.03,0.24,0.04,0.0,0.67
1155,0.04,0.0,0.04,0.18,0.04,0.0,0.69
1156,0.03,0.0,0.04,0.19,0.06,0.0,0.68
1157,0.04,0.0,0.07,0.09,0.09,0.0,0.71
1158,0.06,0.0,0.08,0.21,0.09,0.0,0.56
1159,0.03,0.0,0.06,0.34,0.04,0.0,0.53
1160,0.04,0.0,0.07,0.18,0.09,0.0,0.61
1161,0.02,0.0,0.03,0.24,0.04,0.0,0.67
1162,0.03,0.0,0.04,0.13,0.06,0.0,0.74
1163,0.04,0.0,0.06,0.2,0.05,0.0,0.64
1164,0.02,0.0,0.02,0.32,0.02,0.01,0.61
1165,0.03,0.0,0.03,0.2,0.04,0.0,0.71
1166,0.06,0.0,0.06,0.1,0.08,0.0,0.7
1167,0.03,0.0,0.05,0.21,0.04,0.0,0.66
1168,0.03,0.0,0.05,0.08,0.08,0.0,0.76
1169,0.02,0.0,0.04,0.18,0.03,0.0,0.72
1170,0.06,0.0,0.07,0.16,0.07,0.0,0.65
1171,0.06,0.0,0.08,0.1,0.09,0.0,0.67
1172,0.05,0.0,0.06,0.15,0.05,0.0,0.68
1173,0.03,0.0,0.05,0.18,0.05,0.0,0.69
1174,0.03,0.0,0.05,0.15,0.06,0.0,0.71
1175,0.05,0.0,0.08,0.12,0.07,0.0,0.67
1176,0.03,0.0,0.05,0.1,0.05,0.0,0.76
1177,0.05,0.0,0.04,0.1,0.06,0.0,0.74
1178,0.04,0.0,0.04,0.14,0.05,0.0,0.73
1179,0.04,0.0,0.06,0.13,0.04,0.0,0.73
1180,0.04,0.0,0.06,0.09,0.05,0.0,0.76
1181,0.03,0.0,0.06,0.27,0.04,0.01,0.59
1182,0.06,0.0,0.18,0.04,0.21,0.0,0.51
1183,0.05,0.0,0.22,0.01,0.31,0.0,0.41
1184,0.05,0.0,0.17,0.03,0.35,0.0,0.4
1185,0.04,0.0,0.11,0.08,0.36,0.0,0.41
1186,0.04,0.0,0.14,0.11,0.21,0.0,0.51
1187,0.06,0.0,0.11,0.11,0.19,0.0,0.53
1188,0.03,0.0,0.05,0.15,0.09,0.0,0.69
1189,0.03,0.0,0.05,0.17,0.09,0.0,0.65
1190,0.06,0.0,0.08,0.14,0.14,0.0,0.59
1191,0.05,0.0,0.08,0.09,0.15,0.0,0.62
1192,0.08,0.0,0.12,0.13,0.13,0.0,0.54
1193,0.06,0.0,0.08,0.29,0.08,0.0,0.48
1194,0.07,0.0,0.07,0.13,0.23,0.0,0.51
1195,0.03,0.0,0.04,0.24,0.09,0.0,0.6
1196,0.04,0.0,0.07,0.09,0.1,0.0,0.71
1197,0.03,0.0,0.05,0.2,0.07,0.0,0.64
1198,0.03,0.0,0.05,0.34,0.06,0.0,0.52
1199,0.03,0.0,0.05,0.29,0.05,0.0,0.58
1200,0.04,0.0,0.09,0.1,0.1,0.0,0.66
1201,0.06,0.0,0.07,0.25,0.09,0.0,0.53
1202,0.03,0.0,0.07,0.27,0.08,0.0,0.55
1203,0.04,0.0,0.03,0.34,0.06,0.0,0.52
1204,0.06,0.0,0.08,0.16,0.12,0.0,0.57
1205,0.03,0.0,0.06,0.33,0.08,0.0,0.5
1206,0.04,0.0,0.05,0.2,0.07,0.0,0.64
1207,0.01,0.0,0.03,0.34,0.03,0.0,0.59
1208,0.03,0.0,0.07,0.17,0.07,0.0,0.65
1209,0.03,0.0,0.07,0.27,0.07,0.0,0.56
1210,0.03,0.0,0.08,0.19,0.08,0.0,0.62
1211,0.03,0.0,0.05,0.22,0.08,0.0,0.62
1212,0.03,0.0,0.03,0.25,0.04,0.0,0.65
1213,0.02,0.0,0.05,0.3,0.03,0.0,0.6
1214,0.05,0.0,0.08,0.11,0.11,0.0,0.64
1215,0.02,0.0,0.04,0.19,0.03,0.0,0.71
1216,0.02,0.0,0.05,0.25,0.02,0.0,0.65
1217,0.02,0.0,0.05,0.13,0.06,0.0,0.73
1218,0.01,0.0,0.03,0.35,0.04,0.0,0.57
1219,0.02,0.0,0.03,0.3,0.04,0.0,0.6
1220,0.04,0.0,0.05,0.28,0.05,0.0,0.57
1221,0.01,0.0,0.03,0.33,0.02,0.0,0.61
1222,0.03,0.0,0.06,0.22,0.06,0.0,0.63
1223,0.02,0.0,0.05,0.13,0.05,0.0,0.75
1224,0.03,0.0,0.05,0.32,0.04,0.01,0.54
1225,0.03,0.0,0.06,0.28,0.08,0.0,0.55
1226,0.02,0.0,0.03,0.25,0.03,0.0,0.65
1227,0.03,0.0,0.06,0.28,0.05,0.0,0.58
1228,0.05,0.0,0.1,0.15,0.14,0.0,0.56
1229,0.05,0.0,0.08,0.19,0.1,0.0,0.58
1230,0.04,0.0,0.1,0.18,0.07,0.01,0.6
1231,0.04,0.0,0.09,0.16,0.11,0.0,0.6
1232,0.05,0.0,0.13,0.16,0.12,0.0,0.55
1233,0.04,0.0,0.08,0.29,0.14,0.0,0.45
1234,0.03,0.0,0.07,0.22,0.08,0.0,0.6
1235,0.04,0.0,0.1,0.27,0.13,0.0,0.45
1236,0.02,0.0,0.04,0.28,0.04,0.0,0.62
1237,0.02,0.0,0.05,0.22,0.07,0.0,0.64
1238,0.02,0.0,0.03,0.23,0.04,0.0,0.68
1239,0.03,0.0,0.06,0.16,0.08,0.0,0.67
1240,0.02,0.0,0.05,0.29,0.04,0.0,0.6
1241,0.03,0.0,0.06,0.33,0.04,0.0,0.54
1242,0.05,0.0,0.1,0.1,0.1,0.0,0.65
1243,0.03,0.0,0.07,0.27,0.06,0.0,0.57
1244,0.03,0.0,0.06,0.21,0.09,0.0,0.62
1245,0.04,0.0,0.11,0.07,0.13,0.0,0.65
1246,0.03,0.0,0.07,0.08,0.05,0.0,0.77
1247,0.03,0.0,0.07,0.18,0.07,0.0,0.65
1248,0.03,0.0,0.04,0.21,0.06,0.0,0.67
1249,0.02,0.0,0.04,0.29,0.04,0.0,0.62
1250,0.04,0.0,0.05,0.13,0.04,0.0,0.74
1251,0.05,0.0,0.08,0.14,0.08,0.0,0.66
1252,0.04,0.0,0.06,0.13,0.05,0.0,0.72
1253,0.06,0.0,0.12,0.08,0.12,0.0,0.62
1254,0.04,0.0,0.06,0.11,0.08,0.0,0.7
1255,0.02,0.0,0.04,0.14,0.05,0.0,0.75
1256,0.04,0.0,0.05,0.23,0.06,0.0,0.62
1257,0.03,0.0,0.07,0.12,0.07,0.0,0.71
1258,0.02,0.0,0.08,0.13,0.08,0.0,0.69
1259,0.03,0.0,0.08,0.12,0.09,0.0,0.68
1260,0.05,0.0,0.07,0.16,0.1,0.0,0.61
1261,0.04,0.0,0.08,0.06,0.1,0.0,0.72
1262,0.07,0.0,0.11,0.09,0.11,0.0,0.63
1263,0.03,0.0,0.06,0.1,0.06,0.0,0.74
1264,0.03,0.0,0.08,0.12,0.08,0.0,0.69
1265,0.03,0.0,0.03,0.23,0.05,0.0,0.66
1266,0.03,0.0,0.06,0.12,0.06,0.0,0.74
1267,0.05,0.0,0.05,0.12,0.07,0.0,0.71
1268,0.04,0.0,0.06,0.2,0.09,0.0,0.61
1269,0.02,0.0,0.04,0.23,0.09,0.0,0.62
1270,0.02,0.0,0.03,0.31,0.06,0.0,0.58
1271,0.04,0.0,0.05,0.16,0.05,0.0,0.7
1272,0.02,0.0,0.04,0.42,0.04,0.0,0.47
1273,0.06,0.0,0.1,0.13,0.09,0.0,0.62
1274,0.02,0.0,0.04,0.16,0.06,0.0,0.71
1275,0.02,0.0,0.04,0.34,0.02,0.0,0.58
1276,0.02,0.0,0.06,0.18,0.06,0.0,0.68
1277,0.03,0.0,0.04,0.17,0.06,0.0,0.7
1278,0.05,0.0,0.07,0.17,0.07,0.0,0.63
1279,0.06,0.0,0.08,0.19,0.1,0.0,0.57
1280,0.06,0.0,0.09,0.14,0.09,0.0,0.63
1281,0.03,0.0,0.06,0.22,0.06,0.0,0.64
1282,0.07,0.0,0.08,0.11,0.11,0.0,0.63
1283,0.03,0.0,0.07,0.15,0.07,0.0,0.67
1284,0.02,0.0,0.04,0.18,0.03,0.0,0.74
1285,0.04,0.0,0.04,0.3,0.06,0.0,0.55
1286,0.03,0.0,0.05,0.19,0.04,0.0,0.68
1287,0.08,0.0,0.09,0.15,0.08,0.0,0.6
1288,0.04,0.0,0.04,0.11,0.06,0.0,0.75
1289,0.03,0.0,0.03,0.25,0.03,0.0,0.66
1290,0.03,0.0,0.04,0.22,0.04,0.0,0.66
1291,0.04,0.0,0.05,0.25,0.07,0.0,0.6
1292,0.04,0.0,0.05,0.22,0.05,0.0,0.64
1293,0.02,0.0,0.02,0.28,0.05,0.0,0.63
1294,0.02,0.0,0.03,0.26,0.02,0.0,0.67
1295,0.04,0.0,0.05,0.28,0.07,0.0,0.56
1296,0.02,0.0,0.04,0.16,0.04,0.0,0.73
1297,0.01,0.0,0.04,0.14,0.03,0.0,0.79
1298,0.02,0.0,0.06,0.19,0.06,0.0,0.67
1299,0.05,0.0,0.05,0.08,0.12,0.0,0.7
1300,0.05,0.0,0.09,0.09,0.11,0.0,0.66
1301,0.04,0.0,0.08,0.11,0.08,0.0,0.68
1302,0.03,0.0,0.06,0.21,0.09,0.0,0.61
1303,0.05,0.0,0.08,0.17,0.13,0.0,0.57
1304,0.03,0.0,0.06,0.13,0.06,0.0,0.71
1305,0.02,0.0,0.05,0.27,0.07,0.0,0.59
1306,0.02,0.0,0.04,0.26,0.03,0.0,0.64
1307,0.04,0.0,0.06,0.09,0.07,0.0,0.74
1308,0.03,0.0,0.04,0.09,0.06,0.0,0.78
1309,0.03,0.0,0.04,0.21,0.05,0.0,0.68
1310,0.03,0.0,0.06,0.12,0.1,0.0,0.68
1311,0.03,0.0,0.04,0.19,0.07,0.0,0.67
1312,0.01,0.0,0.03,0.33,0.02,0.0,0.6
1313,0.03,0.0,0.04,0.12,0.09,0.0,0.71
1314,0.03,0.0,0.04,0.15,0.05,0.0,0.72
1315,0.05,0.0,0.08,0.14,0.08,0.0,0.64
1316,0.05,0.0,0.05,0.23,0.07,0.0,0.6
1317,0.04,0.0,0.05,0.11,0.06,0.0,0.73
1318,0.03,0.0,0.07,0.1,0.07,0.0,0.73
1319,0.06,0.0,0.08,0.1,0.09,0.0,0.67
1320,0.02,0.0,0.04,0.1,0.03,0.0,0.81
1321,0.02,0.0,0.05,0.17,0.08,0.0,0.69
1322,0.05,0.0,0.07,0.07,0.06,0.0,0.75
1323,0.03,0.0,0.03,0.14,0.05,0.0,0.75
1324,0.02,0.0,0.04,0.09,0.06,0.0,0.79
1325,0.02,0.0,0.04,0.19,0.04,0.0,0.71
1326,0.01,0.0,0.04,0.28,0.04,0.0,0.63
1327,0.06,0.0,0.09,0.09,0.07,0.0,0.69
1328,0.03,0.0,0.07,0.09,0.05,0.0,0.76
1329,0.02,0.0,0.07,0.1,0.03,0.0,0.78
1330,0.02,0.0,0.06,0.07,0.05,0.0,0.8
1331,0.06,0.0,0.08,0.16,0.06,0.01,0.64
1332,0.03,0.0,0.08,0.12,0.07,0.0,0.7
1333,0.02,0.0,0.03,0.26,0.03,0.0,0.66
1334,0.02,0.0,0.04,0.13,0.02,0.0,0.78
1335,0.05,0.0,0.07,0.16,0.07,0.0,0.65
1336,0.03,0.0,0.05,0.18,0.04,0.0,0.7
1337,0.03,0.0,0.04,0.21,0.04,0.0,0.67
1338,0.02,0.0,0.04,0.2,0.03,0.0,0.7
1339,0.04,0.0,0.08,0.16,0.08,0.0,0.64
1340,0.03,0.0,0.06,0.27,0.04,0.0,0.6
1341,0.04,0.0,0.1,0.11,0.09,0.0,0.65
1342,0.03,0.0,0.08,0.09,0.05,0.0,0.75
1343,0.04,0.0,0.06,0.14,0.04,0.0,0.72
1344,0.04,0.0,0.08,0.19,0.06,0.0,0.64
1345,0.05,0.0,0.09,0.16,0.08,0.0,0.61
1346,0.02,0.0,0.05,0.16,0.04,0.0,0.72
1347,0.04,0.0,0.06,0.12,0.08,0.0,0.71
1348,0.02,0.0,0.04,0.21,0.05,0.0,0.68
1349,0.03,0.0,0.06,0.22,0.04,0.0,0.65
1350,0.03,0.0,0.05,0.2,0.04,0.0,0.68
1351,0.06,0.0,0.09,0.11,0.06,0.0,0.68
1352,0.03,0.0,0.05,0.26,0.04,0.0,0.62
1353,0.02,0.0,0.07,0.07,0.04,0.0,0.8
1354,0.03,0.0,0.05,0.15,0.04,0.0,0.72
1355,0.02,0.0,0.06,0.09,0.03,0.0,0.8
1356,0.01,0.0,0.03,0.15,0.02,0.0,0.78
1357,0.03,0.0,0.07,0.08,0.06,0.0,0.76
1358,0.03,0.0,0.05,0.11,0.05,0.0,0.77
1359,0.02,0.0,0.07,0.07,0.04,0.0,0.8
1360,0.04,0.0,0.09,0.13,0.07,0.0,0.67
1361,0.04,0.0,0.06,0.21,0.04,0.0,0.64
1362,0.05,0.0,0.07,0.16,0.06,0.0,0.65
1363,0.03,0.0,0.05,0.13,0.04,0.0,0.75
1364,0.02,0.0,0.05,0.14,0.03,0.0,0.75
1365,0.03,0.0,0.04,0.18,0.03,0.0,0.72
1366,0.03,0.0,0.04,0.16,0.03,0.01,0.74
1367,0.02,0.0,0.06,0.06,0.03,0.0,0.83
1368,0.02,0.0,0.06,0.11,0.04,0.0,0.76
1369,0.01,0.0,0.04,0.11,0.03,0.0,0.8
1370,0.02,0.0,0.04,0.18,0.03,0.0,0.73
1371,0.04,0.0,0.09,0.12,0.04,0.0,0.71
1372,0.05,0.0,0.06,0.13,0.03,0.0,0.72
1373,0.04,0.0,0.05,0.13,0.03,0.0,0.75
1374,0.03,0.0,0.05,0.16,0.03,0.0,0.73
1375,0.05,0.0,0.13,0.05,0.06,0.0,0.71
1376,0.03,0.0,0.06,0.12,0.03,0.0,0.76
1377,0.02,0.0,0.04,0.14,0.02,0.0,0.77
1378,0.04,0.0,0.05,0.13,0.07,0.0,0.71
1379,0.05,0.0,0.11,0.13,0.13,0.0,0.58
1380,0.03,0.0,0.06,0.17,0.02,0.0,0.71
1381,0.03,0.0,0.07,0.06,0.05,0.0,0.78
1382,0.02,0.0,0.09,0.08,0.03,0.0,0.78
