,angry,disgust,fear,happy,sad,surprise,neutral,frame
2984,0.0,0.0,0.01,0.49,0.02,0.0,0.48,29840
2985,0.01,0.0,0.02,0.47,0.02,0.0,0.48,29850
2986,0.01,0.0,0.04,0.37,0.04,0.0,0.54,29860
2987,0.01,0.0,0.03,0.56,0.03,0.0,0.37,29870
2988,0.02,0.0,0.04,0.45,0.03,0.0,0.45,29880
2989,0.0,0.0,0.01,0.74,0.01,0.0,0.24,29890
2990,0.01,0.0,0.05,0.33,0.04,0.0,0.57,29900
2991,0.02,0.0,0.05,0.45,0.04,0.0,0.44,29910
2992,0.01,0.0,0.06,0.41,0.04,0.0,0.48,29920
2993,0.01,0.0,0.06,0.24,0.04,0.0,0.64,29930
2994,0.01,0.0,0.04,0.43,0.04,0.0,0.48,29940
2995,0.01,0.0,0.02,0.04,0.03,0.0,0.9,29950
2996,0.01,0.0,0.02,0.08,0.02,0.0,0.87,29960
2997,0.01,0.0,0.04,0.04,0.03,0.0,0.89,29970
2998,0.01,0.0,0.06,0.07,0.06,0.0,0.81,29980
2999,0.0,0.0,0.03,0.01,0.03,0.0,0.92,29990
3000,0.01,0.0,0.03,0.02,0.03,0.0,0.92,30000
3001,0.01,0.0,0.06,0.01,0.06,0.0,0.87,30010
3002,0.01,0.0,0.04,0.01,0.04,0.0,0.9,30020
3003,0.02,0.0,0.09,0.0,0.08,0.0,0.81,30030
3004,0.01,0.0,0.04,0.0,0.04,0.0,0.9,30040
3005,0.01,0.0,0.04,0.0,0.03,0.0,0.91,30050
3006,0.01,0.0,0.04,0.0,0.05,0.0,0.9,30060
3007,0.01,0.0,0.04,0.01,0.05,0.0,0.89,30070
3008,0.01,0.0,0.1,0.0,0.08,0.0,0.8,30080
3009,0.01,0.0,0.03,0.01,0.03,0.0,0.93,30090
3010,0.01,0.0,0.06,0.0,0.06,0.0,0.86,30100
3011,0.01,0.0,0.06,0.0,0.04,0.0,0.88,30110
3012,0.02,0.0,0.06,0.0,0.07,0.0,0.85,30120
3013,0.01,0.0,0.07,0.0,0.06,0.0,0.86,30130
3014,0.01,0.0,0.05,0.0,0.05,0.0,0.89,30140
3015,0.01,0.0,0.07,0.0,0.06,0.0,0.85,30150
3016,0.01,0.0,0.07,0.0,0.06,0.0,0.85,30160
3017,0.01,0.0,0.07,0.0,0.05,0.0,0.87,30170
3018,0.02,0.0,0.08,0.0,0.07,0.0,0.82,30180
3019,0.01,0.0,0.08,0.0,0.06,0.01,0.84,30190
3020,0.01,0.0,0.04,0.0,0.05,0.0,0.91,30200
3021,0.01,0.0,0.05,0.0,0.06,0.0,0.88,30210
3022,0.01,0.0,0.07,0.0,0.08,0.0,0.84,30220
3023,0.01,0.0,0.06,0.0,0.08,0.0,0.85,30230
3024,0.01,0.0,0.08,0.0,0.1,0.0,0.8,30240
3025,0.01,0.0,0.06,0.0,0.08,0.0,0.84,30250
3026,0.01,0.0,0.1,0.0,0.13,0.0,0.75,30260
3027,0.01,0.0,0.12,0.0,0.1,0.01,0.76,30270
3028,0.01,0.0,0.11,0.0,0.12,0.0,0.75,30280
3029,0.01,0.0,0.14,0.0,0.12,0.0,0.73,30290
3030,0.01,0.0,0.1,0.0,0.11,0.01,0.77,30300
3031,0.01,0.0,0.13,0.0,0.11,0.01,0.74,30310
3032,0.01,0.0,0.1,0.0,0.13,0.0,0.75,30320
3033,0.01,0.0,0.09,0.0,0.13,0.0,0.77,30330
3034,0.01,0.0,0.09,0.0,0.12,0.0,0.78,30340
3035,0.01,0.0,0.08,0.0,0.09,0.0,0.81,30350
3036,0.01,0.0,0.11,0.0,0.11,0.0,0.77,30360
3037,0.01,0.0,0.09,0.0,0.09,0.01,0.8,30370
3038,0.01,0.0,0.14,0.0,0.11,0.01,0.74,30380
3039,0.01,0.0,0.13,0.0,0.1,0.01,0.75,30390
3040,0.01,0.0,0.09,0.0,0.11,0.0,0.79,30400
3041,0.01,0.0,0.07,0.0,0.1,0.0,0.82,30410
3042,0.01,0.0,0.08,0.0,0.09,0.01,0.82,30420
3043,0.01,0.0,0.09,0.0,0.12,0.01,0.78,30430
3044,0.01,0.0,0.07,0.0,0.11,0.01,0.8,30440
3045,0.01,0.0,0.09,0.0,0.09,0.0,0.81,30450
3046,0.01,0.0,0.08,0.0,0.09,0.0,0.81,30460
3047,0.01,0.0,0.1,0.0,0.14,0.01,0.74,30470
3048,0.01,0.0,0.06,0.0,0.09,0.0,0.84,30480
3049,0.01,0.0,0.05,0.0,0.1,0.0,0.84,30490
3050,0.01,0.0,0.07,0.0,0.11,0.0,0.8,30500
3051,0.01,0.0,0.09,0.0,0.14,0.0,0.76,30510
3052,0.01,0.0,0.09,0.0,0.13,0.0,0.77,30520
3053,0.01,0.0,0.09,0.0,0.08,0.01,0.81,30530
3054,0.01,0.0,0.14,0.0,0.08,0.01,0.76,30540
3055,0.01,0.0,0.09,0.0,0.11,0.01,0.78,30550
3056,0.01,0.0,0.12,0.0,0.1,0.01,0.75,30560
3057,0.01,0.0,0.08,0.0,0.12,0.0,0.78,30570
3058,0.01,0.0,0.1,0.0,0.17,0.0,0.71,30580
3059,0.02,0.0,0.08,0.0,0.11,0.01,0.79,30590
3060,0.03,0.0,0.1,0.0,0.18,0.01,0.68,30600
3061,0.02,0.0,0.05,0.0,0.12,0.0,0.81,30610
3062,0.02,0.0,0.1,0.0,0.1,0.01,0.76,30620
3063,0.01,0.0,0.09,0.0,0.09,0.01,0.79,30630
3064,0.01,0.0,0.07,0.0,0.12,0.0,0.79,30640
3065,0.01,0.0,0.06,0.0,0.1,0.0,0.83,30650
3066,0.02,0.0,0.11,0.0,0.14,0.01,0.73,30660
3067,0.01,0.0,0.07,0.0,0.09,0.01,0.82,30670
3068,0.02,0.0,0.09,0.0,0.15,0.0,0.74,30680
3069,0.01,0.0,0.09,0.0,0.12,0.01,0.78,30690
3070,0.01,0.0,0.04,0.0,0.13,0.0,0.81,30700
3071,0.01,0.0,0.06,0.0,0.11,0.0,0.81,30710
3072,0.02,0.0,0.06,0.0,0.16,0.0,0.76,30720
3073,0.01,0.0,0.07,0.0,0.09,0.0,0.82,30730
3074,0.02,0.0,0.08,0.0,0.15,0.01,0.74,30740
3075,0.02,0.0,0.07,0.0,0.14,0.0,0.77,30750
3076,0.02,0.0,0.07,0.0,0.13,0.01,0.78,30760
3077,0.03,0.0,0.09,0.0,0.16,0.0,0.72,30770
3078,0.03,0.0,0.11,0.0,0.2,0.01,0.65,30780
3079,0.01,0.0,0.07,0.0,0.09,0.01,0.83,30790
3080,0.01,0.0,0.05,0.0,0.09,0.0,0.84,30800
3081,0.01,0.0,0.09,0.0,0.15,0.01,0.74,30810
3082,0.01,0.0,0.07,0.0,0.12,0.0,0.79,30820
3083,0.01,0.0,0.08,0.0,0.06,0.01,0.84,30830
3084,0.02,0.0,0.08,0.0,0.08,0.0,0.82,30840
3085,0.01,0.0,0.04,0.01,0.04,0.0,0.91,30850
3086,0.01,0.0,0.08,0.0,0.07,0.0,0.83,30860
3087,0.01,0.0,0.05,0.0,0.05,0.01,0.88,30870
3088,0.02,0.0,0.08,0.0,0.1,0.01,0.79,30880
3089,0.01,0.0,0.03,0.0,0.06,0.0,0.9,30890
3090,0.01,0.0,0.03,0.0,0.04,0.0,0.92,30900
3091,0.01,0.0,0.03,0.0,0.04,0.0,0.92,30910
3092,0.0,0.0,0.02,0.0,0.03,0.0,0.94,30920
3093,0.0,0.0,0.03,0.0,0.02,0.0,0.94,30930
3094,0.01,0.0,0.05,0.0,0.03,0.0,0.9,30940
3095,0.0,0.0,0.03,0.0,0.04,0.0,0.93,30950
3096,0.0,0.0,0.03,0.0,0.03,0.0,0.93,30960
3097,0.01,0.0,0.06,0.0,0.04,0.01,0.88,30970
3098,0.01,0.0,0.04,0.0,0.06,0.0,0.89,30980
3099,0.01,0.0,0.05,0.0,0.06,0.0,0.88,30990
3100,0.01,0.0,0.07,0.0,0.08,0.0,0.83,31000
3101,0.01,0.0,0.06,0.0,0.06,0.0,0.87,31010
3102,0.01,0.0,0.02,0.0,0.02,0.0,0.95,31020
3103,0.01,0.0,0.03,0.01,0.03,0.0,0.92,31030
3104,0.01,0.0,0.03,0.01,0.03,0.0,0.92,31040
3105,0.01,0.0,0.03,0.0,0.03,0.0,0.93,31050
3106,0.01,0.0,0.04,0.02,0.02,0.0,0.91,31060
3107,0.01,0.0,0.05,0.01,0.04,0.0,0.89,31070
3108,0.01,0.0,0.04,0.01,0.05,0.0,0.88,31080
3109,0.01,0.0,0.03,0.01,0.04,0.0,0.91,31090
3110,0.01,0.0,0.08,0.0,0.05,0.0,0.85,31100
3111,0.01,0.0,0.05,0.0,0.04,0.0,0.89,31110
3112,0.01,0.0,0.06,0.0,0.04,0.0,0.88,31120
3113,0.01,0.0,0.06,0.0,0.04,0.0,0.88,31130
3114,0.01,0.0,0.08,0.0,0.06,0.0,0.84,31140
3115,0.01,0.0,0.06,0.0,0.07,0.0,0.85,31150
3116,0.01,0.0,0.08,0.0,0.07,0.0,0.84,31160
3117,0.01,0.0,0.06,0.0,0.05,0.0,0.87,31170
3118,0.01,0.0,0.04,0.0,0.04,0.0,0.91,31180
3119,0.01,0.0,0.07,0.0,0.04,0.0,0.88,31190
3120,0.01,0.0,0.06,0.0,0.06,0.0,0.87,31200
3121,0.01,0.0,0.03,0.0,0.05,0.0,0.9,31210
3122,0.01,0.0,0.08,0.0,0.04,0.0,0.87,31220
3123,0.01,0.0,0.08,0.0,0.07,0.01,0.83,31230
3124,0.01,0.0,0.14,0.0,0.1,0.0,0.75,31240
3125,0.01,0.0,0.09,0.0,0.06,0.01,0.83,31250
3126,0.01,0.0,0.12,0.0,0.07,0.0,0.8,31260
3127,0.01,0.0,0.06,0.0,0.04,0.0,0.89,31270
3128,0.01,0.0,0.09,0.0,0.06,0.0,0.83,31280
3129,0.01,0.0,0.07,0.0,0.06,0.0,0.86,31290
3130,0.01,0.0,0.04,0.0,0.04,0.0,0.91,31300
3131,0.01,0.0,0.11,0.0,0.05,0.0,0.82,31310
3132,0.02,0.0,0.09,0.0,0.06,0.01,0.81,31320
3133,0.01,0.0,0.06,0.0,0.08,0.0,0.85,31330
3134,0.01,0.0,0.09,0.0,0.07,0.01,0.82,31340
3135,0.01,0.0,0.11,0.0,0.09,0.0,0.79,31350
3136,0.01,0.0,0.08,0.0,0.05,0.01,0.85,31360
3137,0.02,0.0,0.08,0.0,0.08,0.01,0.81,31370
3138,0.02,0.0,0.06,0.0,0.09,0.0,0.83,31380
3139,0.01,0.0,0.06,0.0,0.06,0.01,0.85,31390
3140,0.01,0.0,0.12,0.0,0.07,0.01,0.79,31400
3141,0.01,0.0,0.17,0.0,0.11,0.01,0.7,31410
3142,0.01,0.0,0.12,0.0,0.06,0.0,0.8,31420
3143,0.01,0.0,0.06,0.0,0.06,0.01,0.87,31430
3144,0.02,0.0,0.09,0.0,0.11,0.01,0.77,31440
3145,0.01,0.0,0.08,0.0,0.09,0.01,0.81,31450
3146,0.01,0.0,0.14,0.0,0.09,0.01,0.75,31460
3147,0.01,0.0,0.1,0.0,0.1,0.01,0.78,31470
3148,0.01,0.0,0.15,0.0,0.1,0.01,0.73,31480
3149,0.01,0.0,0.05,0.0,0.06,0.0,0.87,31490
3150,0.01,0.0,0.11,0.0,0.06,0.01,0.81,31500
3151,0.01,0.0,0.07,0.0,0.09,0.0,0.83,31510
3152,0.01,0.0,0.11,0.0,0.12,0.01,0.75,31520
3153,0.01,0.0,0.08,0.0,0.09,0.01,0.81,31530
3154,0.01,0.0,0.07,0.0,0.06,0.0,0.85,31540
3155,0.02,0.0,0.12,0.0,0.09,0.01,0.77,31550
3156,0.02,0.0,0.11,0.0,0.11,0.01,0.75,31560
3157,0.01,0.0,0.06,0.0,0.08,0.0,0.84,31570
3158,0.01,0.0,0.07,0.0,0.09,0.0,0.83,31580
3159,0.01,0.0,0.06,0.0,0.06,0.0,0.86,31590
3160,0.01,0.0,0.13,0.0,0.08,0.01,0.78,31600
3161,0.01,0.0,0.03,0.0,0.06,0.0,0.9,31610
3162,0.01,0.0,0.06,0.0,0.06,0.0,0.88,31620
3163,0.01,0.0,0.06,0.0,0.05,0.0,0.88,31630
3164,0.01,0.0,0.08,0.0,0.06,0.0,0.84,31640
3165,0.01,0.0,0.08,0.0,0.08,0.0,0.84,31650
3166,0.01,0.0,0.07,0.0,0.08,0.0,0.84,31660
3167,0.01,0.0,0.08,0.0,0.09,0.0,0.82,31670
3168,0.01,0.0,0.05,0.0,0.05,0.0,0.89,31680
3169,0.0,0.0,0.04,0.0,0.05,0.0,0.91,31690
3170,0.01,0.0,0.04,0.0,0.05,0.0,0.9,31700
3171,0.01,0.0,0.03,0.0,0.05,0.0,0.91,31710
3172,0.01,0.0,0.1,0.0,0.1,0.01,0.78,31720
3173,0.01,0.0,0.06,0.0,0.09,0.0,0.83,31730
3174,0.01,0.0,0.09,0.0,0.14,0.0,0.75,31740
3175,0.01,0.0,0.05,0.0,0.09,0.0,0.85,31750
3176,0.01,0.0,0.06,0.0,0.09,0.01,0.83,31760
3177,0.01,0.0,0.08,0.0,0.1,0.0,0.81,31770
3178,0.01,0.0,0.06,0.0,0.07,0.0,0.86,31780
3179,0.01,0.0,0.08,0.0,0.08,0.01,0.83,31790
3180,0.01,0.0,0.1,0.0,0.08,0.01,0.8,31800
3181,0.01,0.0,0.11,0.0,0.09,0.01,0.78,31810
3182,0.01,0.0,0.07,0.0,0.09,0.0,0.83,31820
3183,0.01,0.0,0.11,0.0,0.15,0.0,0.72,31830
3184,0.01,0.0,0.11,0.0,0.09,0.01,0.77,31840
3185,0.01,0.0,0.08,0.0,0.07,0.01,0.84,31850
3186,0.01,0.0,0.09,0.0,0.09,0.01,0.81,31860
3187,0.01,0.0,0.09,0.0,0.11,0.0,0.78,31870
3188,0.01,0.0,0.08,0.0,0.08,0.0,0.83,31880
3189,0.01,0.0,0.05,0.0,0.07,0.01,0.87,31890
3190,0.01,0.0,0.09,0.0,0.1,0.0,0.79,31900
3191,0.01,0.0,0.05,0.0,0.05,0.0,0.89,31910
3192,0.01,0.0,0.12,0.0,0.1,0.0,0.77,31920
3193,0.01,0.0,0.09,0.0,0.1,0.01,0.8,31930
3194,0.01,0.0,0.04,0.0,0.07,0.0,0.88,31940
3195,0.01,0.0,0.07,0.0,0.07,0.0,0.86,31950
3196,0.01,0.0,0.09,0.0,0.1,0.0,0.81,31960
3197,0.01,0.0,0.09,0.0,0.07,0.0,0.82,31970
3198,0.02,0.0,0.09,0.0,0.07,0.01,0.81,31980
3199,0.01,0.0,0.08,0.0,0.09,0.0,0.82,31990
3200,0.01,0.0,0.1,0.0,0.11,0.01,0.78,32000
3201,0.01,0.0,0.05,0.0,0.1,0.0,0.83,32010
3202,0.01,0.0,0.07,0.0,0.09,0.0,0.82,32020
3203,0.01,0.0,0.1,0.0,0.12,0.01,0.76,32030
3204,0.01,0.0,0.13,0.0,0.13,0.01,0.72,32040
3205,0.01,0.0,0.11,0.0,0.09,0.01,0.78,32050
3206,0.01,0.0,0.11,0.0,0.2,0.01,0.67,32060
3207,0.01,0.0,0.05,0.0,0.07,0.0,0.87,32070
3208,0.01,0.0,0.15,0.0,0.12,0.01,0.71,32080
3209,0.01,0.0,0.1,0.0,0.1,0.01,0.79,32090
3210,0.01,0.0,0.09,0.0,0.09,0.01,0.8,32100
3211,0.01,0.0,0.09,0.0,0.13,0.0,0.77,32110
3212,0.01,0.0,0.09,0.0,0.1,0.01,0.78,32120
3213,0.01,0.0,0.18,0.0,0.11,0.01,0.69,32130
3214,0.01,0.0,0.1,0.0,0.1,0.01,0.77,32140
3215,0.01,0.0,0.08,0.0,0.13,0.0,0.77,32150
3216,0.02,0.0,0.17,0.0,0.12,0.02,0.68,32160
3217,0.01,0.0,0.1,0.0,0.1,0.01,0.78,32170
3218,0.01,0.0,0.1,0.0,0.14,0.01,0.75,32180
3219,0.01,0.0,0.07,0.0,0.11,0.0,0.81,32190
3220,0.01,0.0,0.06,0.0,0.08,0.0,0.85,32200
3221,0.01,0.0,0.15,0.0,0.12,0.01,0.72,32210
3222,0.01,0.0,0.06,0.0,0.08,0.0,0.86,32220
3223,0.01,0.0,0.05,0.0,0.06,0.0,0.87,32230
3224,0.01,0.0,0.06,0.0,0.06,0.0,0.87,32240
3225,0.01,0.0,0.05,0.0,0.05,0.0,0.89,32250
3226,0.01,0.0,0.06,0.0,0.1,0.0,0.83,32260
3227,0.01,0.0,0.06,0.0,0.1,0.0,0.83,32270
3228,0.01,0.0,0.05,0.0,0.1,0.0,0.85,32280
3229,0.01,0.0,0.07,0.0,0.1,0.0,0.81,32290
3230,0.02,0.0,0.11,0.0,0.16,0.01,0.7,32300
3231,0.01,0.0,0.07,0.0,0.1,0.0,0.82,32310
3232,0.01,0.0,0.07,0.0,0.13,0.0,0.79,32320
3233,0.01,0.0,0.09,0.0,0.14,0.0,0.76,32330
3234,0.02,0.0,0.12,0.0,0.15,0.01,0.7,32340
3235,0.01,0.0,0.05,0.0,0.11,0.0,0.83,32350
3236,0.01,0.0,0.05,0.0,0.11,0.0,0.83,32360
3237,0.01,0.0,0.04,0.0,0.1,0.0,0.83,32370
3238,0.01,0.0,0.08,0.0,0.08,0.01,0.82,32380
3239,0.01,0.0,0.06,0.0,0.09,0.01,0.84,32390
3240,0.02,0.0,0.1,0.0,0.11,0.01,0.76,32400
3241,0.01,0.0,0.04,0.0,0.09,0.0,0.85,32410
3242,0.01,0.0,0.04,0.01,0.05,0.0,0.89,32420
3243,0.03,0.0,0.09,0.0,0.14,0.02,0.72,32430
3244,0.03,0.01,0.22,0.01,0.16,0.09,0.48,32440
3245,0.02,0.0,0.04,0.0,0.17,0.01,0.76,32450
3246,0.0,0.0,0.03,0.01,0.04,0.0,0.91,32460
3247,0.0,0.0,0.02,0.0,0.02,0.0,0.95,32470
3248,0.0,0.0,0.02,0.0,0.02,0.0,0.95,32480
3249,0.0,0.0,0.06,0.0,0.03,0.0,0.9,32490
3250,0.0,0.0,0.04,0.0,0.04,0.0,0.91,32500
3251,0.01,0.0,0.1,0.0,0.06,0.0,0.84,32510
3252,0.01,0.0,0.06,0.0,0.05,0.0,0.88,32520
3253,0.01,0.0,0.08,0.0,0.06,0.0,0.85,32530
3254,0.01,0.0,0.06,0.0,0.05,0.0,0.88,32540
3255,0.01,0.0,0.08,0.0,0.07,0.0,0.84,32550
3256,0.01,0.0,0.1,0.0,0.06,0.01,0.82,32560
3257,0.0,0.0,0.06,0.0,0.04,0.0,0.89,32570
3258,0.01,0.0,0.09,0.0,0.09,0.0,0.81,32580
3259,0.01,0.0,0.13,0.0,0.09,0.01,0.76,32590
3260,0.01,0.0,0.11,0.0,0.07,0.01,0.81,32600
3261,0.01,0.0,0.07,0.0,0.05,0.0,0.86,32610
3262,0.01,0.0,0.1,0.0,0.08,0.0,0.8,32620
3263,0.01,0.0,0.09,0.0,0.08,0.01,0.8,32630
3264,0.01,0.0,0.11,0.0,0.13,0.01,0.75,32640
3265,0.01,0.0,0.16,0.0,0.11,0.01,0.71,32650
3266,0.01,0.0,0.09,0.0,0.09,0.0,0.81,32660
3267,0.01,0.0,0.14,0.0,0.11,0.0,0.73,32670
3268,0.01,0.0,0.13,0.0,0.1,0.01,0.75,32680
3269,0.01,0.0,0.21,0.0,0.12,0.01,0.65,32690
3270,0.0,0.0,0.04,0.0,0.06,0.0,0.89,32700
3271,0.01,0.0,0.06,0.0,0.04,0.0,0.88,32710
3272,0.02,0.0,0.1,0.01,0.07,0.01,0.78,32720
3273,0.0,0.0,0.03,0.0,0.03,0.0,0.93,32730
3274,0.0,0.0,0.02,0.0,0.02,0.0,0.96,32740
3275,0.0,0.0,0.03,0.0,0.04,0.0,0.93,32750
3276,0.0,0.0,0.03,0.0,0.02,0.0,0.94,32760
3277,0.0,0.0,0.02,0.0,0.03,0.0,0.94,32770
3278,0.0,0.0,0.02,0.0,0.03,0.0,0.94,32780
3279,0.0,0.0,0.02,0.0,0.04,0.0,0.93,32790
3280,0.01,0.0,0.03,0.0,0.07,0.0,0.89,32800
3281,0.01,0.0,0.05,0.0,0.06,0.0,0.88,32810
3282,0.01,0.0,0.06,0.0,0.08,0.0,0.85,32820
3283,0.01,0.0,0.05,0.0,0.08,0.0,0.86,32830
3284,0.01,0.0,0.04,0.0,0.07,0.0,0.88,32840
3285,0.01,0.0,0.08,0.0,0.06,0.0,0.85,32850
3286,0.0,0.0,0.03,0.0,0.02,0.0,0.94,32860
3287,0.0,0.0,0.04,0.0,0.07,0.0,0.89,32870
3288,0.01,0.0,0.06,0.0,0.08,0.0,0.85,32880
3289,0.01,0.0,0.04,0.0,0.08,0.0,0.86,32890
3290,0.01,0.0,0.06,0.0,0.05,0.0,0.88,32900
3291,0.0,0.0,0.03,0.0,0.06,0.0,0.9,32910
3292,0.01,0.0,0.05,0.0,0.06,0.0,0.89,32920
3293,0.01,0.0,0.05,0.0,0.05,0.0,0.89,32930
3294,0.01,0.0,0.04,0.0,0.07,0.0,0.88,32940
3295,0.01,0.0,0.06,0.0,0.07,0.0,0.85,32950
3296,0.01,0.0,0.08,0.0,0.08,0.0,0.83,32960
3297,0.01,0.0,0.12,0.0,0.1,0.0,0.77,32970
3298,0.01,0.0,0.07,0.0,0.09,0.0,0.83,32980
3299,0.01,0.0,0.08,0.0,0.12,0.0,0.79,32990
3300,0.01,0.0,0.09,0.0,0.1,0.0,0.8,33000
3301,0.01,0.0,0.1,0.0,0.1,0.01,0.79,33010
3302,0.02,0.0,0.11,0.0,0.09,0.01,0.78,33020
3303,0.01,0.0,0.07,0.0,0.1,0.0,0.82,33030
3304,0.01,0.0,0.07,0.0,0.09,0.0,0.83,33040
3305,0.01,0.0,0.09,0.0,0.12,0.0,0.77,33050
3306,0.01,0.0,0.09,0.0,0.07,0.0,0.82,33060
3307,0.01,0.0,0.1,0.0,0.12,0.0,0.77,33070
3308,0.01,0.0,0.08,0.0,0.08,0.01,0.83,33080
3309,0.01,0.0,0.07,0.0,0.08,0.0,0.84,33090
3310,0.01,0.0,0.06,0.0,0.11,0.0,0.82,33100
3311,0.01,0.0,0.09,0.0,0.11,0.0,0.79,33110
3312,0.01,0.0,0.05,0.0,0.06,0.0,0.88,33120
3313,0.01,0.0,0.08,0.0,0.09,0.0,0.81,33130
3314,0.01,0.0,0.1,0.0,0.13,0.0,0.75,33140
3315,0.01,0.0,0.07,0.0,0.12,0.0,0.8,33150
3316,0.01,0.0,0.12,0.0,0.14,0.01,0.72,33160
3317,0.01,0.0,0.11,0.0,0.14,0.0,0.73,33170
3318,0.01,0.0,0.05,0.0,0.08,0.0,0.86,33180
3319,0.01,0.0,0.05,0.0,0.06,0.0,0.88,33190
3320,0.01,0.0,0.05,0.0,0.09,0.0,0.85,33200
3321,0.01,0.0,0.05,0.0,0.06,0.0,0.88,33210
3322,0.01,0.0,0.11,0.0,0.08,0.01,0.79,33220
3323,0.01,0.0,0.04,0.0,0.06,0.0,0.88,33230
3324,0.01,0.0,0.04,0.0,0.06,0.0,0.89,33240
3325,0.01,0.0,0.06,0.0,0.08,0.0,0.85,33250
3326,0.01,0.0,0.11,0.0,0.1,0.0,0.77,33260
3327,0.01,0.0,0.08,0.0,0.1,0.01,0.8,33270
3328,0.01,0.0,0.07,0.0,0.09,0.0,0.82,33280
3329,0.01,0.0,0.13,0.0,0.11,0.01,0.74,33290
3330,0.01,0.0,0.1,0.0,0.11,0.01,0.77,33300
3331,0.01,0.0,0.08,0.0,0.09,0.01,0.82,33310
3332,0.01,0.0,0.05,0.0,0.1,0.0,0.84,33320
3333,0.01,0.0,0.07,0.0,0.13,0.0,0.78,33330
3334,0.01,0.0,0.06,0.0,0.09,0.0,0.84,33340
3335,0.01,0.0,0.09,0.0,0.13,0.0,0.76,33350
3336,0.01,0.0,0.04,0.0,0.14,0.0,0.81,33360
3337,0.01,0.0,0.06,0.0,0.19,0.0,0.74,33370
3338,0.02,0.0,0.1,0.0,0.18,0.01,0.69,33380
3339,0.01,0.0,0.07,0.0,0.12,0.01,0.79,33390
3340,0.01,0.0,0.05,0.0,0.13,0.0,0.81,33400
3341,0.01,0.0,0.07,0.0,0.11,0.0,0.8,33410
3342,0.01,0.0,0.16,0.0,0.12,0.01,0.7,33420
3343,0.01,0.0,0.07,0.0,0.05,0.01,0.86,33430
3344,0.0,0.0,0.03,0.0,0.08,0.0,0.88,33440
3345,0.0,0.0,0.05,0.0,0.03,0.01,0.91,33450
3346,0.0,0.0,0.1,0.0,0.06,0.01,0.83,33460
3347,0.0,0.0,0.05,0.0,0.07,0.0,0.88,33470
3348,0.01,0.0,0.1,0.0,0.07,0.01,0.81,33480
3349,0.01,0.0,0.11,0.0,0.07,0.01,0.8,33490
3350,0.0,0.0,0.03,0.0,0.06,0.0,0.9,33500
3351,0.01,0.0,0.08,0.0,0.06,0.0,0.85,33510
3352,0.0,0.0,0.06,0.0,0.06,0.0,0.87,33520
3353,0.01,0.0,0.09,0.0,0.06,0.01,0.84,33530
3354,0.01,0.0,0.05,0.0,0.05,0.01,0.88,33540
3355,0.0,0.0,0.08,0.0,0.07,0.01,0.83,33550
3356,0.01,0.0,0.1,0.0,0.05,0.01,0.83,33560
3357,0.01,0.0,0.08,0.0,0.07,0.01,0.83,33570
3358,0.01,0.0,0.11,0.0,0.1,0.01,0.77,33580
3359,0.01,0.0,0.07,0.0,0.05,0.01,0.86,33590
3360,0.01,0.0,0.07,0.0,0.08,0.01,0.83,33600
3361,0.01,0.0,0.05,0.0,0.04,0.01,0.9,33610
3362,0.01,0.0,0.09,0.0,0.06,0.01,0.84,33620
3363,0.0,0.0,0.06,0.0,0.04,0.01,0.89,33630
3364,0.01,0.0,0.08,0.0,0.09,0.0,0.82,33640
3365,0.0,0.0,0.06,0.0,0.09,0.0,0.84,33650
3366,0.01,0.0,0.08,0.0,0.05,0.01,0.86,33660
3367,0.01,0.0,0.1,0.0,0.07,0.0,0.82,33670
3368,0.0,0.0,0.06,0.0,0.05,0.0,0.87,33680
3369,0.01,0.0,0.06,0.0,0.07,0.0,0.86,33690
3370,0.01,0.0,0.06,0.0,0.08,0.0,0.85,33700
3371,0.01,0.0,0.11,0.0,0.07,0.01,0.81,33710
3372,0.01,0.0,0.13,0.0,0.1,0.01,0.75,33720
3373,0.01,0.0,0.08,0.0,0.07,0.0,0.84,33730
3374,0.0,0.0,0.05,0.0,0.06,0.0,0.88,33740
3375,0.01,0.0,0.15,0.0,0.16,0.0,0.68,33750
3376,0.01,0.0,0.15,0.0,0.09,0.01,0.73,33760
3377,0.01,0.0,0.1,0.0,0.06,0.01,0.81,33770
3378,0.01,0.0,0.1,0.0,0.09,0.0,0.8,33780
3379,0.01,0.0,0.12,0.0,0.07,0.01,0.78,33790
3380,0.01,0.0,0.09,0.0,0.1,0.0,0.8,33800
3381,0.01,0.0,0.03,0.03,0.03,0.0,0.9,33810
3382,0.01,0.0,0.02,0.15,0.02,0.0,0.8,33820
3383,0.0,0.0,0.03,0.19,0.03,0.0,0.74,33830
3384,0.0,0.0,0.01,0.16,0.02,0.0,0.8,33840
3385,0.01,0.0,0.03,0.18,0.05,0.0,0.73,33850
3386,0.01,0.0,0.05,0.13,0.05,0.0,0.76,33860
3387,0.01,0.0,0.05,0.12,0.05,0.0,0.76,33870
3388,0.01,0.0,0.02,0.08,0.03,0.0,0.85,33880
3389,0.02,0.0,0.05,0.09,0.06,0.0,0.78,33890
3390,0.01,0.0,0.03,0.12,0.03,0.0,0.81,33900
3391,0.01,0.0,0.02,0.11,0.02,0.0,0.84,33910
3392,0.01,0.0,0.03,0.08,0.03,0.0,0.85,33920
3393,0.01,0.0,0.04,0.05,0.04,0.0,0.86,33930
