normalize,angry,fear,happy,sad,surprise,cnt,chooseframe
56328,0.16,0.07,0.0,0.18,0.0,28217,0
56330,0.22,0.03,0.0,0.17,0.0,28218,0
56332,0.27,0.04,0.0,0.2,0.0,28219,0
56334,0.31,0.05,0.0,0.23,0.0,28220,0
56336,0.25,0.04,0.0,0.16,0.0,28221,0
56338,0.22,0.08,0.0,0.19,0.0,28222,0
56340,0.21,0.06,0.0,0.21,0.0,28223,0
56342,0.23,0.04,0.0,0.27,0.0,28224,0
56344,0.24,0.06,0.0,0.33,0.0,28225,0
56346,0.14,0.07,0.0,0.23,0.0,28226,0
56348,0.16,0.04,0.0,0.22,0.0,28227,0
56350,0.23,0.04,0.0,0.27,0.0,28228,0
56352,0.25,0.02,0.0,0.17,0.0,28229,0
56354,0.15,0.04,0.0,0.19,0.0,28230,0
56356,0.2,0.07,0.0,0.24,0.0,28231,0
56358,0.26,0.03,0.0,0.22,0.0,28232,0
56360,0.33,0.03,0.0,0.18,0.01,28233,0
56361,0.37,0.04,0.0,0.26,0.01,28234,0
56363,0.23,0.02,0.0,0.15,0.01,28235,0
56365,0.36,0.03,0.0,0.33,0.01,28236,0
56367,0.39,0.02,0.0,0.22,0.01,28237,0
56369,0.4,0.02,0.0,0.28,0.01,28238,0
56371,0.42,0.02,0.0,0.29,0.0,28239,0
56373,0.53,0.02,0.0,0.3,0.0,28240,0
56375,0.45,0.01,0.0,0.28,0.0,28241,0
56377,0.55,0.01,0.0,0.24,0.0,28242,0
56379,0.53,0.02,0.0,0.21,0.0,28243,0
56381,0.51,0.01,0.0,0.23,0.0,28244,0
56383,0.57,0.01,0.0,0.23,0.0,28245,0
56385,0.57,0.01,0.0,0.17,0.0,28246,0
56387,0.58,0.01,0.0,0.24,0.0,28247,0
56389,0.44,0.02,0.0,0.31,0.0,28248,0
56391,0.62,0.01,0.0,0.24,0.0,28249,0
56393,0.53,0.01,0.0,0.26,0.0,28250,0
56395,0.47,0.01,0.0,0.27,0.0,28251,0
56397,0.55,0.01,0.0,0.24,0.0,28252,0
56399,0.46,0.01,0.0,0.24,0.0,28253,0
56401,0.42,0.01,0.0,0.2,0.0,28254,0
56403,0.49,0.02,0.0,0.19,0.0,28255,0
56405,0.52,0.01,0.0,0.24,0.0,28256,0
56407,0.55,0.01,0.0,0.18,0.0,28257,0
56409,0.6,0.01,0.0,0.18,0.0,28258,0
56411,0.57,0.01,0.0,0.18,0.0,28259,0
56413,0.46,0.01,0.0,0.28,0.0,28260,1
56415,0.49,0.01,0.0,0.21,0.0,28261,0
56417,0.59,0.01,0.0,0.2,0.0,28262,0
56419,0.5,0.01,0.01,0.17,0.0,28263,0
56421,0.44,0.01,0.01,0.13,0.0,28264,0
56423,0.42,0.01,0.0,0.21,0.0,28265,0
56425,0.48,0.02,0.0,0.18,0.0,28266,0
56427,0.35,0.01,0.0,0.18,0.0,28267,0
56429,0.49,0.01,0.0,0.14,0.0,28268,0
56431,0.36,0.01,0.0,0.13,0.0,28269,0
56433,0.48,0.02,0.0,0.18,0.0,28270,0
56435,0.42,0.01,0.01,0.21,0.0,28271,0
56437,0.39,0.01,0.01,0.15,0.0,28272,0
56439,0.4,0.01,0.0,0.17,0.0,28273,0
56441,0.57,0.01,0.0,0.17,0.0,28274,0
56443,0.3,0.01,0.0,0.14,0.0,28275,0
56445,0.46,0.03,0.0,0.25,0.0,28276,0
56447,0.4,0.02,0.01,0.22,0.0,28277,0
56449,0.3,0.02,0.01,0.16,0.0,28278,0
56451,0.38,0.01,0.01,0.19,0.0,28279,0
56453,0.3,0.01,0.01,0.19,0.0,28280,0
56455,0.35,0.01,0.0,0.11,0.0,28281,0
56457,0.4,0.01,0.01,0.22,0.0,28282,0
56459,0.32,0.02,0.0,0.2,0.0,28283,0
56461,0.32,0.01,0.0,0.19,0.0,28284,0
56463,0.48,0.01,0.0,0.14,0.0,28285,0
56465,0.31,0.01,0.0,0.18,0.0,28286,0
56467,0.28,0.01,0.0,0.18,0.0,28287,0
56469,0.39,0.02,0.0,0.22,0.0,28288,0
56471,0.35,0.01,0.0,0.15,0.0,28289,0
56473,0.33,0.01,0.0,0.16,0.0,28290,0
56475,0.37,0.01,0.0,0.17,0.0,28291,0
56477,0.38,0.01,0.0,0.16,0.0,28292,0
56479,0.37,0.01,0.01,0.19,0.0,28293,0
56481,0.38,0.02,0.0,0.2,0.0,28294,0
56483,0.3,0.02,0.01,0.16,0.0,28295,0
56485,0.37,0.01,0.0,0.2,0.0,28296,0
56487,0.41,0.02,0.0,0.24,0.0,28297,0
56489,0.41,0.01,0.0,0.22,0.0,28298,0
56491,0.4,0.01,0.0,0.16,0.0,28299,0
56493,0.33,0.01,0.0,0.2,0.0,28300,0
56495,0.36,0.01,0.0,0.15,0.0,28301,0
56497,0.31,0.02,0.0,0.26,0.0,28302,0
56499,0.32,0.01,0.0,0.22,0.0,28303,0
56501,0.39,0.01,0.0,0.13,0.0,28304,0
56503,0.35,0.01,0.01,0.11,0.0,28305,0
56505,0.34,0.01,0.01,0.14,0.0,28306,0
56507,0.37,0.01,0.0,0.13,0.0,28307,0
56509,0.51,0.01,0.0,0.13,0.0,28308,0
56511,0.3,0.01,0.0,0.18,0.0,28309,0
56513,0.28,0.01,0.0,0.16,0.0,28310,0
56515,0.49,0.01,0.0,0.15,0.0,28311,0
56517,0.48,0.01,0.0,0.13,0.0,28312,0
56519,0.47,0.01,0.0,0.12,0.0,28313,0
56521,0.49,0.02,0.0,0.18,0.0,28314,0
56523,0.44,0.02,0.0,0.19,0.0,28315,0
56525,0.38,0.01,0.0,0.13,0.0,28316,0
56527,0.44,0.02,0.0,0.2,0.0,28317,0
56529,0.47,0.01,0.0,0.18,0.0,28318,0
56531,0.35,0.01,0.0,0.26,0.0,28319,0
56533,0.46,0.01,0.0,0.24,0.0,28320,0
56535,0.4,0.02,0.0,0.18,0.0,28321,0
56537,0.33,0.02,0.0,0.24,0.0,28322,0
56539,0.33,0.02,0.0,0.19,0.0,28323,0
56541,0.38,0.01,0.0,0.18,0.0,28324,0
56543,0.58,0.01,0.0,0.19,0.0,28325,0
56545,0.44,0.02,0.01,0.19,0.0,28326,0
56547,0.44,0.01,0.0,0.19,0.0,28327,0
56549,0.47,0.01,0.0,0.21,0.0,28328,0
56551,0.26,0.02,0.01,0.18,0.0,28329,0
56553,0.31,0.02,0.0,0.23,0.0,28330,0
56555,0.39,0.02,0.0,0.17,0.0,28331,0
56557,0.33,0.01,0.0,0.21,0.0,28332,0
56559,0.36,0.01,0.0,0.17,0.0,28333,0
56561,0.44,0.02,0.0,0.2,0.0,28334,0
56563,0.33,0.01,0.0,0.19,0.0,28335,0
56565,0.4,0.02,0.0,0.18,0.0,28336,0
56567,0.47,0.02,0.0,0.19,0.0,28337,0
56569,0.46,0.01,0.0,0.14,0.0,28338,0
56571,0.41,0.01,0.0,0.17,0.0,28339,0
56573,0.48,0.01,0.0,0.14,0.0,28340,0
56575,0.34,0.01,0.0,0.15,0.0,28341,0
56577,0.24,0.01,0.0,0.15,0.0,28342,0
56579,0.41,0.02,0.0,0.23,0.0,28343,0
56581,0.31,0.02,0.0,0.21,0.0,28344,0
56583,0.47,0.01,0.0,0.2,0.0,28345,0
56585,0.35,0.01,0.0,0.2,0.0,28346,0
56587,0.45,0.01,0.0,0.18,0.0,28347,0
56589,0.48,0.02,0.0,0.21,0.0,28348,0
56591,0.36,0.02,0.0,0.21,0.0,28349,0
56593,0.34,0.01,0.0,0.19,0.0,28350,0
56595,0.53,0.01,0.0,0.2,0.0,28351,0
56597,0.42,0.01,0.0,0.14,0.0,28352,0
56599,0.33,0.01,0.0,0.22,0.0,28353,0
56601,0.53,0.01,0.0,0.19,0.0,28354,0
56603,0.4,0.01,0.0,0.19,0.0,28355,0
56605,0.42,0.02,0.0,0.23,0.0,28356,0
56607,0.38,0.02,0.0,0.24,0.0,28357,0
56609,0.34,0.02,0.01,0.22,0.01,28358,0
56611,0.36,0.02,0.0,0.24,0.0,28359,0
56613,0.32,0.02,0.0,0.3,0.0,28360,0
56615,0.37,0.01,0.0,0.21,0.0,28361,0
56617,0.39,0.01,0.0,0.23,0.0,28362,0
56619,0.44,0.02,0.0,0.21,0.0,28363,0
56621,0.36,0.01,0.0,0.17,0.0,28364,0
56623,0.35,0.01,0.0,0.27,0.0,28365,0
56625,0.32,0.02,0.0,0.19,0.0,28366,0
56627,0.39,0.02,0.0,0.25,0.0,28367,0
56629,0.4,0.02,0.0,0.21,0.0,28368,0
56631,0.37,0.02,0.0,0.18,0.0,28369,0
56633,0.35,0.01,0.0,0.15,0.0,28370,0
56635,0.44,0.02,0.0,0.18,0.0,28371,0
56637,0.43,0.02,0.0,0.19,0.0,28372,0
56639,0.41,0.01,0.0,0.2,0.0,28373,0
56641,0.43,0.01,0.0,0.19,0.0,28374,0
56643,0.35,0.01,0.0,0.2,0.0,28375,0
56645,0.41,0.01,0.0,0.16,0.0,28376,0
56647,0.45,0.02,0.0,0.2,0.0,28377,0
56649,0.4,0.01,0.0,0.21,0.0,28378,0
56651,0.36,0.02,0.0,0.25,0.0,28379,0
56653,0.44,0.01,0.0,0.19,0.0,28380,0
56655,0.45,0.02,0.0,0.19,0.0,28381,0
56657,0.39,0.02,0.0,0.26,0.0,28382,0
56659,0.47,0.02,0.0,0.19,0.0,28383,0
56661,0.39,0.01,0.0,0.24,0.0,28384,0
56663,0.39,0.02,0.0,0.23,0.0,28385,0
56665,0.26,0.01,0.0,0.23,0.0,28386,0
56667,0.28,0.02,0.0,0.23,0.0,28387,0
56669,0.41,0.02,0.0,0.25,0.0,28388,0
56671,0.36,0.02,0.01,0.17,0.0,28389,0
56673,0.37,0.01,0.0,0.15,0.0,28390,0
56675,0.37,0.02,0.0,0.16,0.0,28391,0
56677,0.33,0.01,0.0,0.22,0.0,28392,0
56679,0.42,0.01,0.0,0.15,0.0,28393,0
56681,0.46,0.01,0.0,0.2,0.0,28394,0
56683,0.33,0.02,0.0,0.22,0.0,28395,0
56685,0.49,0.01,0.0,0.2,0.0,28396,0
56687,0.51,0.01,0.0,0.22,0.0,28397,0
56689,0.47,0.01,0.0,0.19,0.0,28398,0
56691,0.35,0.01,0.0,0.19,0.0,28399,0
56693,0.4,0.01,0.0,0.26,0.0,28400,0
56695,0.4,0.01,0.0,0.18,0.0,28401,0
56697,0.4,0.02,0.0,0.18,0.0,28402,0
56699,0.4,0.01,0.0,0.19,0.0,28403,0
56701,0.44,0.01,0.0,0.13,0.0,28404,0
56703,0.43,0.03,0.0,0.26,0.01,28405,0
56705,0.44,0.02,0.0,0.19,0.0,28406,0
56707,0.34,0.02,0.0,0.18,0.0,28407,0
56709,0.35,0.01,0.0,0.19,0.0,28408,0
56711,0.35,0.01,0.0,0.19,0.0,28409,0
56713,0.33,0.01,0.0,0.17,0.0,28410,0
56715,0.47,0.01,0.0,0.18,0.0,28411,0
56717,0.41,0.01,0.0,0.14,0.0,28412,0
56719,0.36,0.01,0.0,0.13,0.0,28413,0
56721,0.47,0.02,0.0,0.16,0.0,28414,0
56723,0.4,0.02,0.0,0.16,0.0,28415,0
56725,0.38,0.02,0.0,0.18,0.0,28416,0
56727,0.41,0.01,0.0,0.16,0.0,28417,0
56729,0.31,0.01,0.0,0.16,0.0,28418,0
56731,0.46,0.01,0.0,0.22,0.0,28419,0
56733,0.47,0.02,0.0,0.18,0.0,28420,0
56735,0.41,0.02,0.0,0.18,0.0,28421,0
56737,0.5,0.02,0.0,0.2,0.0,28422,0
56739,0.46,0.02,0.0,0.21,0.0,28423,0
56741,0.48,0.01,0.0,0.16,0.0,28424,0
56743,0.59,0.01,0.0,0.14,0.0,28425,0
56745,0.39,0.01,0.0,0.19,0.0,28426,0
56747,0.39,0.01,0.0,0.17,0.0,28427,0
56749,0.4,0.02,0.0,0.21,0.0,28428,0
56751,0.4,0.01,0.0,0.18,0.0,28429,0
56753,0.27,0.02,0.0,0.16,0.0,28430,0
56755,0.49,0.01,0.0,0.16,0.0,28431,0
56757,0.47,0.02,0.0,0.18,0.0,28432,0
56759,0.41,0.01,0.0,0.16,0.0,28433,0
56761,0.51,0.01,0.0,0.18,0.0,28434,0
56763,0.41,0.01,0.0,0.15,0.0,28435,0
56765,0.37,0.01,0.0,0.15,0.0,28436,0
56767,0.53,0.01,0.0,0.15,0.0,28437,0
56769,0.34,0.01,0.0,0.23,0.0,28438,0
56771,0.44,0.01,0.0,0.19,0.0,28439,0
56773,0.42,0.02,0.0,0.16,0.0,28440,0
56775,0.36,0.01,0.0,0.18,0.0,28441,0
56777,0.47,0.01,0.0,0.21,0.0,28442,0
56779,0.48,0.01,0.0,0.16,0.0,28443,0
56781,0.27,0.01,0.0,0.14,0.0,28444,0
56783,0.42,0.01,0.0,0.23,0.0,28445,0
56785,0.53,0.02,0.0,0.18,0.0,28446,0
56787,0.58,0.01,0.0,0.15,0.0,28447,0
56789,0.46,0.01,0.0,0.2,0.0,28448,0
56791,0.46,0.02,0.0,0.17,0.0,28449,0
56793,0.53,0.01,0.0,0.16,0.0,28450,0
56795,0.55,0.01,0.0,0.26,0.0,28451,0
56797,0.49,0.01,0.0,0.2,0.0,28452,0
56799,0.47,0.01,0.0,0.15,0.0,28453,0
56801,0.48,0.01,0.0,0.19,0.0,28454,0
56803,0.43,0.01,0.0,0.17,0.0,28455,0
56805,0.42,0.01,0.0,0.15,0.0,28456,0
56807,0.63,0.01,0.0,0.13,0.0,28457,0
56809,0.49,0.01,0.0,0.15,0.0,28458,0
56811,0.49,0.01,0.0,0.15,0.0,28459,0
56813,0.49,0.01,0.0,0.19,0.0,28460,0
56815,0.32,0.01,0.0,0.15,0.0,28461,0
56817,0.49,0.01,0.0,0.16,0.0,28462,0
56819,0.54,0.01,0.0,0.16,0.0,28463,0
56821,0.41,0.01,0.0,0.17,0.0,28464,0
56823,0.4,0.01,0.0,0.2,0.0,28465,0
56825,0.42,0.01,0.0,0.21,0.0,28466,0
56827,0.4,0.01,0.01,0.15,0.0,28467,0
56829,0.45,0.01,0.0,0.18,0.0,28468,0
56831,0.32,0.01,0.0,0.18,0.0,28469,1
56833,0.44,0.02,0.01,0.21,0.0,28470,0
56835,0.46,0.02,0.0,0.24,0.0,28471,0
56837,0.38,0.01,0.0,0.18,0.0,28472,0
56839,0.39,0.01,0.01,0.17,0.0,28473,0
56841,0.46,0.02,0.0,0.19,0.0,28474,0
56843,0.38,0.02,0.01,0.23,0.0,28475,0
56845,0.51,0.01,0.0,0.18,0.0,28476,0
56847,0.49,0.01,0.0,0.25,0.0,28477,0
56849,0.45,0.01,0.0,0.22,0.0,28478,0
56851,0.5,0.01,0.01,0.23,0.0,28479,0
56853,0.4,0.02,0.01,0.22,0.0,28480,0
56855,0.4,0.02,0.01,0.22,0.0,28481,0
56857,0.34,0.01,0.01,0.18,0.0,28482,0
56859,0.48,0.02,0.02,0.15,0.0,28483,0
56861,0.32,0.03,0.02,0.26,0.0,28484,0
56863,0.34,0.01,0.01,0.18,0.0,28485,0
56865,0.34,0.02,0.01,0.23,0.0,28486,0
56867,0.3,0.01,0.03,0.18,0.0,28487,0
56869,0.34,0.02,0.02,0.27,0.0,28488,0
56871,0.37,0.02,0.02,0.27,0.0,28489,0
56873,0.35,0.01,0.01,0.19,0.0,28490,0
56875,0.47,0.02,0.01,0.19,0.0,28491,0
56877,0.46,0.02,0.02,0.18,0.0,28492,0
56879,0.34,0.03,0.03,0.25,0.0,28493,0
56881,0.37,0.02,0.01,0.26,0.0,28494,0
56883,0.41,0.02,0.01,0.21,0.0,28495,0
56885,0.37,0.02,0.03,0.21,0.0,28496,0
56887,0.43,0.02,0.03,0.24,0.0,28497,0
56889,0.45,0.02,0.02,0.23,0.0,28498,0
56890,0.33,0.01,0.03,0.19,0.0,28499,0
56892,0.47,0.02,0.03,0.2,0.0,28500,0
56894,0.39,0.01,0.02,0.21,0.0,28501,0
56896,0.38,0.01,0.01,0.21,0.0,28502,0
56898,0.44,0.01,0.01,0.21,0.0,28503,0
56900,0.36,0.02,0.02,0.25,0.0,28504,0
56902,0.41,0.02,0.02,0.22,0.0,28505,0
56904,0.33,0.04,0.02,0.31,0.0,28506,0
56906,0.46,0.01,0.02,0.18,0.0,28507,0
56908,0.42,0.02,0.01,0.24,0.0,28508,0
56910,0.44,0.02,0.01,0.23,0.0,28509,0
56912,0.25,0.02,0.04,0.21,0.0,28510,0
56914,0.4,0.01,0.01,0.31,0.0,28511,0
56916,0.35,0.03,0.03,0.22,0.0,28512,0
56918,0.41,0.01,0.02,0.25,0.0,28513,0
56920,0.35,0.02,0.01,0.28,0.0,28514,0
56922,0.36,0.03,0.04,0.21,0.0,28515,0
56924,0.29,0.01,0.01,0.19,0.0,28516,0
56926,0.39,0.03,0.01,0.23,0.0,28517,0
56928,0.37,0.02,0.02,0.23,0.0,28518,0
56930,0.34,0.03,0.03,0.36,0.0,28519,0
56932,0.43,0.02,0.01,0.26,0.0,28520,0
56934,0.35,0.02,0.02,0.2,0.0,28521,0
56936,0.28,0.02,0.01,0.29,0.0,28522,0
56938,0.4,0.02,0.01,0.26,0.0,28523,0
56940,0.43,0.01,0.01,0.21,0.0,28524,0
56942,0.29,0.01,0.01,0.24,0.0,28525,0
56944,0.44,0.02,0.01,0.24,0.0,28526,0
56946,0.33,0.01,0.01,0.2,0.0,28527,0
56948,0.38,0.01,0.01,0.22,0.0,28528,0
56950,0.41,0.02,0.01,0.18,0.0,28529,0
56952,0.3,0.01,0.02,0.17,0.0,28530,0
56954,0.48,0.02,0.01,0.25,0.0,28531,0
56956,0.41,0.02,0.01,0.23,0.0,28532,0
56958,0.35,0.01,0.01,0.14,0.0,28533,0
56960,0.42,0.02,0.01,0.2,0.0,28534,0
56962,0.32,0.02,0.01,0.33,0.0,28535,0
56964,0.41,0.02,0.01,0.24,0.0,28536,0
56966,0.37,0.02,0.01,0.23,0.0,28537,0
56968,0.41,0.02,0.02,0.18,0.0,28538,0
56970,0.42,0.01,0.01,0.2,0.0,28539,0
56972,0.48,0.02,0.0,0.23,0.0,28540,0
56974,0.36,0.02,0.01,0.25,0.0,28541,0
56976,0.4,0.01,0.0,0.24,0.0,28542,0
56978,0.44,0.01,0.0,0.15,0.0,28543,0
56980,0.35,0.01,0.01,0.27,0.0,28544,0
56982,0.45,0.01,0.01,0.22,0.0,28545,0
56984,0.4,0.01,0.0,0.22,0.0,28546,0
56986,0.42,0.01,0.01,0.22,0.0,28547,0
56988,0.48,0.01,0.0,0.21,0.0,28548,0
56990,0.44,0.02,0.0,0.21,0.0,28549,0
56992,0.42,0.02,0.0,0.25,0.0,28550,0
56994,0.38,0.02,0.0,0.21,0.0,28551,0
56996,0.36,0.02,0.01,0.3,0.0,28552,0
56998,0.44,0.01,0.0,0.22,0.0,28553,0
57000,0.41,0.02,0.0,0.21,0.0,28554,0
57002,0.5,0.01,0.0,0.15,0.0,28555,0
57004,0.39,0.01,0.0,0.13,0.0,28556,0
57006,0.4,0.01,0.0,0.24,0.0,28557,0
57008,0.35,0.01,0.0,0.25,0.0,28558,0
57010,0.43,0.02,0.01,0.18,0.0,28559,0
57012,0.49,0.01,0.0,0.22,0.0,28560,0
57014,0.36,0.01,0.0,0.23,0.0,28561,0
57016,0.46,0.01,0.0,0.17,0.0,28562,0
57018,0.36,0.01,0.0,0.22,0.0,28563,0
57020,0.36,0.02,0.01,0.15,0.0,28564,0
57022,0.44,0.01,0.0,0.24,0.0,28565,0
57024,0.36,0.01,0.0,0.24,0.0,28566,0
57026,0.39,0.01,0.0,0.17,0.0,28567,0
57028,0.47,0.01,0.0,0.11,0.0,28568,0
57030,0.34,0.01,0.01,0.16,0.0,28569,0
57032,0.37,0.01,0.0,0.17,0.0,28570,0
57034,0.53,0.02,0.0,0.21,0.0,28571,0
57036,0.4,0.02,0.0,0.26,0.0,28572,0
57038,0.33,0.02,0.0,0.19,0.0,28573,0
57040,0.56,0.01,0.0,0.19,0.0,28574,0
57042,0.57,0.02,0.0,0.18,0.0,28575,0
57044,0.45,0.01,0.0,0.14,0.0,28576,0
57046,0.47,0.01,0.0,0.21,0.0,28577,0
57048,0.44,0.02,0.0,0.18,0.0,28578,0
57050,0.42,0.01,0.0,0.22,0.0,28579,0
57052,0.54,0.01,0.0,0.19,0.0,28580,0
57054,0.47,0.02,0.0,0.19,0.0,28581,0
57056,0.4,0.01,0.0,0.2,0.0,28582,0
57058,0.53,0.02,0.0,0.18,0.0,28583,0
57060,0.38,0.01,0.0,0.21,0.0,28584,0
57062,0.41,0.01,0.0,0.18,0.0,28585,0
57064,0.45,0.02,0.0,0.18,0.0,28586,0
57066,0.38,0.01,0.0,0.18,0.0,28587,0
57068,0.45,0.01,0.0,0.2,0.0,28588,0
57070,0.41,0.01,0.0,0.19,0.0,28589,0
57072,0.4,0.01,0.0,0.18,0.0,28590,0
57074,0.29,0.02,0.0,0.2,0.0,28591,0
57076,0.42,0.02,0.0,0.19,0.0,28592,0
57078,0.33,0.01,0.0,0.22,0.0,28593,0
57080,0.41,0.01,0.0,0.28,0.0,28594,0
57082,0.36,0.02,0.0,0.25,0.0,28595,0
57084,0.31,0.01,0.0,0.16,0.0,28596,0
57086,0.5,0.01,0.0,0.2,0.0,28597,0
57088,0.34,0.01,0.0,0.15,0.0,28598,0
57090,0.34,0.01,0.0,0.15,0.0,28599,0
57092,0.38,0.02,0.0,0.22,0.0,28600,0
57094,0.37,0.01,0.0,0.18,0.0,28601,0
57096,0.39,0.01,0.0,0.16,0.0,28602,0
57098,0.47,0.02,0.0,0.26,0.0,28603,0
57100,0.47,0.01,0.0,0.18,0.0,28604,0
57102,0.33,0.01,0.0,0.2,0.0,28605,0
57104,0.43,0.02,0.0,0.21,0.0,28606,0
57106,0.43,0.01,0.01,0.14,0.0,28607,0
57108,0.35,0.01,0.0,0.15,0.0,28608,0
57110,0.37,0.02,0.0,0.16,0.0,28609,0
57112,0.29,0.01,0.0,0.15,0.0,28610,0
57114,0.4,0.01,0.0,0.18,0.0,28611,0
57116,0.49,0.02,0.0,0.18,0.0,28612,0
57118,0.41,0.01,0.01,0.15,0.0,28613,0
57120,0.35,0.01,0.0,0.22,0.0,28614,0
57122,0.41,0.03,0.0,0.27,0.0,28615,0
57124,0.36,0.02,0.01,0.16,0.01,28616,0
57126,0.33,0.03,0.01,0.23,0.0,28617,0
57128,0.3,0.04,0.01,0.36,0.0,28618,0
57130,0.32,0.02,0.0,0.18,0.0,28619,0
57132,0.26,0.04,0.0,0.37,0.0,28620,0
57134,0.27,0.02,0.0,0.26,0.0,28621,0
57136,0.3,0.02,0.0,0.21,0.0,28622,0
57138,0.27,0.01,0.0,0.13,0.0,28623,0
57140,0.36,0.03,0.0,0.22,0.0,28624,0
57142,0.41,0.02,0.0,0.19,0.0,28625,0
57144,0.36,0.07,0.0,0.28,0.0,28626,0
57146,0.37,0.03,0.0,0.22,0.0,28627,0
57148,0.33,0.04,0.0,0.22,0.0,28628,0
57150,0.38,0.06,0.0,0.22,0.0,28629,0
57152,0.3,0.06,0.0,0.25,0.0,28630,0
57154,0.35,0.05,0.0,0.25,0.01,28631,0
57156,0.35,0.07,0.0,0.29,0.01,28632,0
57158,0.28,0.02,0.0,0.21,0.0,28633,0
57160,0.36,0.02,0.01,0.24,0.0,28634,0
57162,0.33,0.02,0.01,0.21,0.0,28635,0
57164,0.37,0.01,0.01,0.22,0.0,28636,0
57166,0.5,0.01,0.0,0.24,0.0,28637,0
57168,0.34,0.04,0.01,0.32,0.0,28638,0
57170,0.37,0.04,0.02,0.26,0.01,28639,0
57172,0.47,0.03,0.01,0.27,0.0,28640,0
57174,0.42,0.01,0.01,0.21,0.0,28641,0
57176,0.37,0.02,0.01,0.18,0.0,28642,0
57178,0.3,0.05,0.01,0.32,0.0,28643,0
57180,0.2,0.04,0.01,0.29,0.0,28644,0
57182,0.17,0.04,0.01,0.23,0.0,28645,0
57184,0.24,0.05,0.01,0.29,0.0,28646,0
57186,0.23,0.07,0.01,0.25,0.01,28647,0
57188,0.22,0.05,0.01,0.24,0.0,28648,0
57190,0.29,0.07,0.01,0.31,0.0,28649,1
57192,0.23,0.07,0.01,0.25,0.0,28650,0
57194,0.19,0.1,0.01,0.31,0.0,28651,0
57196,0.23,0.09,0.01,0.27,0.0,28652,0
57198,0.17,0.07,0.01,0.28,0.0,28653,0
57200,0.25,0.05,0.01,0.31,0.0,28654,0
57202,0.32,0.06,0.01,0.29,0.0,28655,0
57204,0.22,0.07,0.01,0.32,0.01,28656,0
57206,0.19,0.1,0.0,0.4,0.0,28657,0
57208,0.22,0.09,0.01,0.24,0.01,28658,0
57210,0.2,0.05,0.0,0.27,0.0,28659,0
57212,0.15,0.12,0.01,0.28,0.01,28660,0
57214,0.18,0.06,0.01,0.27,0.0,28661,0
57216,0.21,0.13,0.01,0.3,0.01,28662,0
57218,0.28,0.08,0.01,0.3,0.01,28663,0
57220,0.28,0.04,0.01,0.2,0.01,28664,0
57222,0.21,0.07,0.01,0.28,0.0,28665,0
57224,0.25,0.09,0.01,0.22,0.0,28666,0
57226,0.32,0.04,0.01,0.17,0.01,28667,0
57228,0.25,0.05,0.0,0.33,0.0,28668,0
57230,0.29,0.1,0.01,0.26,0.0,28669,0
57232,0.27,0.03,0.01,0.23,0.0,28670,0
57234,0.26,0.05,0.01,0.29,0.0,28671,0
57236,0.27,0.05,0.01,0.31,0.0,28672,0
57238,0.21,0.06,0.01,0.3,0.01,28673,0
57240,0.2,0.11,0.01,0.28,0.0,28674,0
57242,0.23,0.09,0.01,0.21,0.0,28675,0
57244,0.27,0.04,0.01,0.22,0.0,28676,0
57246,0.22,0.05,0.0,0.25,0.0,28677,0
57248,0.19,0.06,0.01,0.28,0.0,28678,0
57250,0.21,0.05,0.01,0.37,0.0,28679,0
57252,0.26,0.05,0.01,0.28,0.0,28680,0
57254,0.27,0.04,0.01,0.26,0.0,28681,0
57256,0.27,0.03,0.0,0.34,0.0,28682,0
57258,0.28,0.06,0.0,0.34,0.0,28683,0
57260,0.3,0.06,0.01,0.25,0.01,28684,0
57262,0.26,0.05,0.0,0.28,0.0,28685,0
57264,0.24,0.06,0.0,0.3,0.0,28686,0
57266,0.2,0.03,0.02,0.23,0.0,28687,0
57268,0.21,0.04,0.0,0.3,0.0,28688,0
57270,0.28,0.1,0.0,0.27,0.0,28689,0
57272,0.27,0.04,0.01,0.22,0.0,28690,0
57274,0.19,0.05,0.0,0.3,0.0,28691,0
57276,0.26,0.14,0.0,0.21,0.0,28692,0
57278,0.23,0.04,0.0,0.24,0.0,28693,0
57280,0.21,0.03,0.01,0.26,0.0,28694,0
57282,0.25,0.06,0.0,0.33,0.0,28695,0
57284,0.23,0.03,0.0,0.27,0.0,28696,0
57286,0.3,0.06,0.0,0.32,0.0,28697,0
57288,0.22,0.07,0.01,0.26,0.0,28698,0
57290,0.31,0.03,0.01,0.17,0.0,28699,0
57292,0.16,0.06,0.01,0.34,0.0,28700,0
57294,0.22,0.06,0.01,0.25,0.0,28701,0
57296,0.23,0.04,0.01,0.18,0.01,28702,0
57298,0.25,0.04,0.0,0.25,0.0,28703,0
57300,0.3,0.04,0.01,0.2,0.0,28704,0
57302,0.3,0.05,0.01,0.29,0.0,28705,0
57304,0.3,0.04,0.0,0.2,0.0,28706,0
57306,0.33,0.05,0.0,0.26,0.0,28707,0
57308,0.32,0.03,0.0,0.21,0.0,28708,0
57310,0.29,0.04,0.0,0.2,0.0,28709,0
57312,0.14,0.03,0.01,0.16,0.0,28710,0
57314,0.28,0.03,0.0,0.22,0.0,28711,0
57316,0.28,0.06,0.0,0.29,0.0,28712,0
57318,0.3,0.03,0.0,0.21,0.0,28713,0
57320,0.26,0.04,0.0,0.24,0.0,28714,0
