normalize,angry,fear,happy,sad,surprise,cnt,chooseframe
46257,0.03,0.11,0.01,0.05,0.01,23392,0
46259,0.03,0.13,0.01,0.06,0.01,23393,0
46261,0.03,0.11,0.0,0.07,0.01,23394,0
46263,0.03,0.12,0.01,0.07,0.01,23395,0
46265,0.02,0.13,0.01,0.06,0.01,23396,0
46267,0.03,0.12,0.01,0.06,0.01,23397,0
46269,0.03,0.12,0.01,0.06,0.01,23398,0
46271,0.01,0.08,0.0,0.04,0.01,23399,0
46273,0.02,0.13,0.0,0.05,0.01,23400,0
46275,0.03,0.19,0.0,0.06,0.02,23401,0
46277,0.03,0.1,0.0,0.06,0.01,23402,0
46279,0.02,0.11,0.01,0.05,0.01,23403,0
46281,0.03,0.17,0.01,0.05,0.02,23404,0
46283,0.04,0.15,0.0,0.06,0.02,23405,0
46285,0.02,0.12,0.0,0.04,0.01,23406,0
46287,0.02,0.11,0.01,0.06,0.01,23407,0
46289,0.03,0.16,0.0,0.08,0.01,23408,0
46291,0.04,0.12,0.0,0.07,0.01,23409,0
46293,0.03,0.07,0.0,0.06,0.0,23410,0
46295,0.04,0.1,0.0,0.07,0.01,23411,0
46297,0.02,0.07,0.01,0.04,0.01,23412,0
46299,0.02,0.1,0.0,0.06,0.01,23413,0
46300,0.03,0.16,0.0,0.08,0.01,23414,0
46302,0.03,0.11,0.01,0.05,0.01,23415,0
46304,0.02,0.11,0.0,0.06,0.01,23416,0
46306,0.02,0.11,0.0,0.05,0.01,23417,0
46308,0.02,0.11,0.01,0.06,0.01,23418,0
46310,0.02,0.12,0.0,0.06,0.01,23419,0
46312,0.03,0.12,0.01,0.05,0.01,23420,0
46314,0.03,0.11,0.01,0.05,0.01,23421,0
46316,0.03,0.13,0.0,0.07,0.01,23422,0
46318,0.03,0.12,0.0,0.05,0.01,23423,0
46320,0.02,0.09,0.01,0.05,0.01,23424,0
46322,0.02,0.1,0.0,0.05,0.01,23425,0
46324,0.03,0.1,0.01,0.05,0.01,23426,0
46326,0.02,0.09,0.01,0.04,0.01,23427,0
46328,0.02,0.1,0.0,0.06,0.01,23428,0
46330,0.04,0.11,0.0,0.06,0.01,23429,0
46332,0.01,0.06,0.0,0.04,0.0,23430,0
46334,0.03,0.13,0.0,0.04,0.01,23431,0
46336,0.03,0.12,0.01,0.05,0.01,23432,0
46338,0.03,0.14,0.0,0.08,0.01,23433,0
46340,0.02,0.11,0.0,0.07,0.01,23434,0
46342,0.02,0.09,0.01,0.04,0.01,23435,0
46344,0.03,0.11,0.01,0.06,0.01,23436,0
46346,0.02,0.12,0.01,0.05,0.02,23437,0
46348,0.02,0.07,0.01,0.04,0.0,23438,0
46350,0.02,0.11,0.01,0.04,0.01,23439,0
46352,0.03,0.14,0.01,0.05,0.02,23440,0
46354,0.02,0.09,0.01,0.03,0.01,23441,0
46356,0.02,0.09,0.0,0.06,0.0,23442,0
46358,0.02,0.1,0.0,0.05,0.01,23443,0
46360,0.03,0.09,0.01,0.05,0.01,23444,0
46362,0.02,0.06,0.0,0.04,0.01,23445,0
46364,0.03,0.11,0.0,0.04,0.01,23446,0
46366,0.04,0.15,0.0,0.05,0.01,23447,0
46368,0.02,0.11,0.0,0.05,0.01,23448,0
46370,0.04,0.09,0.01,0.04,0.01,23449,0
46372,0.02,0.07,0.01,0.05,0.01,23450,0
46374,0.03,0.1,0.0,0.06,0.01,23451,0
46376,0.03,0.16,0.0,0.07,0.01,23452,0
46378,0.03,0.08,0.01,0.06,0.01,23453,0
46380,0.02,0.09,0.0,0.07,0.01,23454,0
46382,0.02,0.08,0.01,0.05,0.01,23455,0
46384,0.02,0.07,0.01,0.06,0.0,23456,0
46386,0.02,0.1,0.0,0.09,0.01,23457,0
46387,0.03,0.17,0.0,0.05,0.01,23458,0
46389,0.03,0.09,0.01,0.05,0.01,23459,0
46391,0.03,0.13,0.0,0.06,0.01,23460,0
46393,0.02,0.11,0.01,0.05,0.01,23461,0
46395,0.03,0.12,0.0,0.08,0.0,23462,0
46397,0.04,0.2,0.0,0.07,0.02,23463,0
46399,0.02,0.06,0.01,0.05,0.01,23464,0
46401,0.02,0.11,0.0,0.09,0.0,23465,0
46403,0.02,0.15,0.01,0.06,0.02,23466,0
46405,0.02,0.14,0.01,0.05,0.01,23467,0
46407,0.02,0.06,0.0,0.05,0.0,23468,0
46409,0.01,0.1,0.0,0.07,0.01,23469,0
46411,0.02,0.13,0.0,0.06,0.01,23470,0
46413,0.03,0.17,0.0,0.1,0.01,23471,0
46415,0.03,0.14,0.0,0.07,0.02,23472,0
46417,0.02,0.1,0.0,0.05,0.01,23473,0
46419,0.02,0.1,0.0,0.09,0.01,23474,0
46421,0.04,0.11,0.0,0.09,0.01,23475,0
46423,0.03,0.07,0.0,0.07,0.01,23476,0
46425,0.02,0.14,0.0,0.06,0.01,23477,0
46427,0.03,0.13,0.0,0.1,0.01,23478,0
46429,0.02,0.1,0.0,0.05,0.01,23479,0
46431,0.02,0.13,0.0,0.08,0.01,23480,0
46433,0.02,0.1,0.0,0.07,0.01,23481,0
46435,0.02,0.09,0.0,0.09,0.0,23482,0
46437,0.01,0.06,0.0,0.08,0.0,23483,0
46439,0.02,0.05,0.0,0.08,0.0,23484,0
46441,0.02,0.05,0.0,0.08,0.0,23485,0
46443,0.02,0.1,0.0,0.06,0.0,23486,0
46445,0.01,0.04,0.01,0.03,0.0,23487,0
46447,0.02,0.06,0.01,0.06,0.0,23488,0
46449,0.02,0.05,0.01,0.05,0.0,23489,0
46451,0.01,0.05,0.03,0.02,0.01,23490,0
46453,0.01,0.04,0.03,0.03,0.0,23491,0
46455,0.01,0.05,0.02,0.03,0.0,23492,0
46457,0.02,0.06,0.04,0.03,0.01,23493,0
46459,0.01,0.04,0.02,0.03,0.0,23494,0
46461,0.01,0.02,0.03,0.02,0.0,23495,0
46463,0.02,0.07,0.03,0.04,0.01,23496,0
46465,0.01,0.06,0.02,0.03,0.0,23497,0
46467,0.02,0.07,0.02,0.04,0.0,23498,0
46469,0.01,0.04,0.04,0.03,0.0,23499,0
46471,0.01,0.06,0.01,0.04,0.0,23500,0
46473,0.02,0.05,0.05,0.03,0.01,23501,0
46475,0.02,0.1,0.04,0.03,0.01,23502,0
46476,0.01,0.03,0.01,0.02,0.0,23503,0
46478,0.01,0.04,0.05,0.02,0.0,23504,0
46480,0.02,0.05,0.02,0.04,0.0,23505,0
46482,0.02,0.06,0.01,0.05,0.0,23506,0
46484,0.01,0.02,0.02,0.04,0.0,23507,0
46486,0.01,0.04,0.01,0.03,0.0,23508,0
46488,0.02,0.07,0.01,0.06,0.01,23509,0
46490,0.02,0.06,0.01,0.08,0.0,23510,0
46492,0.01,0.09,0.02,0.06,0.01,23511,0
46494,0.01,0.07,0.02,0.06,0.0,23512,0
46496,0.02,0.12,0.01,0.11,0.0,23513,0
46498,0.02,0.13,0.01,0.09,0.0,23514,1
46500,0.02,0.08,0.01,0.08,0.0,23515,0
46502,0.01,0.08,0.01,0.07,0.0,23516,0
46504,0.01,0.07,0.01,0.06,0.0,23517,0
46506,0.01,0.04,0.01,0.05,0.0,23518,0
46508,0.01,0.05,0.01,0.04,0.0,23519,0
46510,0.01,0.07,0.01,0.05,0.01,23520,0
46512,0.01,0.1,0.01,0.07,0.0,23521,0
46514,0.02,0.06,0.01,0.06,0.01,23522,0
46516,0.02,0.1,0.01,0.05,0.01,23523,0
46518,0.02,0.1,0.01,0.06,0.0,23524,0
46520,0.02,0.07,0.02,0.04,0.01,23525,0
46522,0.02,0.1,0.01,0.04,0.01,23526,0
46524,0.01,0.07,0.02,0.03,0.0,23527,0
46526,0.02,0.12,0.01,0.05,0.01,23528,0
46528,0.02,0.12,0.01,0.06,0.01,23529,0
46530,0.03,0.14,0.02,0.05,0.01,23530,0
46532,0.03,0.12,0.01,0.06,0.01,23531,0
46534,0.02,0.16,0.01,0.05,0.01,23532,0
46536,0.02,0.16,0.02,0.05,0.02,23533,0
46538,0.02,0.13,0.01,0.04,0.02,23534,0
46540,0.02,0.1,0.01,0.03,0.01,23535,0
46542,0.02,0.07,0.02,0.04,0.01,23536,0
46544,0.02,0.1,0.01,0.05,0.01,23537,0
46546,0.03,0.12,0.01,0.04,0.02,23538,0
46548,0.02,0.07,0.02,0.04,0.01,23539,0
46550,0.02,0.2,0.01,0.06,0.01,23540,0
46552,0.03,0.09,0.01,0.05,0.01,23541,0
46554,0.03,0.14,0.02,0.05,0.01,23542,0
46556,0.02,0.11,0.01,0.05,0.01,23543,0
46558,0.02,0.12,0.01,0.04,0.01,23544,0
46560,0.02,0.16,0.01,0.05,0.01,23545,0
46562,0.02,0.1,0.01,0.05,0.0,23546,0
46563,0.02,0.15,0.01,0.05,0.01,23547,0
46565,0.03,0.12,0.01,0.05,0.01,23548,0
46567,0.02,0.11,0.01,0.03,0.01,23549,0
46569,0.01,0.08,0.02,0.03,0.01,23550,0
46571,0.02,0.08,0.01,0.03,0.01,23551,0
46573,0.03,0.13,0.01,0.06,0.01,23552,0
46575,0.02,0.06,0.01,0.03,0.01,23553,0
46577,0.02,0.16,0.0,0.07,0.01,23554,0
46579,0.02,0.11,0.01,0.05,0.01,23555,0
46581,0.02,0.11,0.01,0.05,0.01,23556,0
46583,0.03,0.11,0.01,0.06,0.01,23557,0
46585,0.03,0.11,0.01,0.05,0.01,23558,0
46587,0.03,0.12,0.01,0.07,0.01,23559,0
46589,0.02,0.15,0.01,0.05,0.01,23560,0
46591,0.03,0.1,0.01,0.05,0.01,23561,0
46593,0.03,0.09,0.01,0.05,0.01,23562,0
46595,0.02,0.18,0.0,0.06,0.01,23563,0
46597,0.03,0.13,0.0,0.07,0.01,23564,0
46599,0.02,0.14,0.0,0.05,0.01,23565,0
46601,0.02,0.14,0.0,0.06,0.01,23566,0
46603,0.02,0.07,0.01,0.03,0.0,23567,0
46605,0.03,0.17,0.01,0.07,0.01,23568,0
46607,0.03,0.11,0.01,0.06,0.01,23569,0
46609,0.03,0.15,0.0,0.08,0.01,23570,0
46611,0.02,0.1,0.01,0.05,0.01,23571,0
46613,0.02,0.15,0.01,0.06,0.01,23572,0
46615,0.02,0.1,0.0,0.05,0.01,23573,0
46617,0.02,0.15,0.01,0.05,0.01,23574,0
46619,0.03,0.2,0.0,0.09,0.01,23575,0
46621,0.03,0.09,0.0,0.07,0.01,23576,0
46623,0.03,0.22,0.01,0.08,0.01,23577,0
46625,0.05,0.13,0.0,0.08,0.01,23578,0
46627,0.04,0.13,0.01,0.08,0.01,23579,0
46629,0.03,0.19,0.0,0.11,0.01,23580,0
46631,0.04,0.18,0.0,0.11,0.01,23581,0
46633,0.03,0.18,0.01,0.06,0.02,23582,0
46635,0.02,0.3,0.0,0.07,0.02,23583,0
46637,0.02,0.22,0.0,0.07,0.02,23584,0
46639,0.03,0.12,0.01,0.07,0.01,23585,0
46641,0.03,0.36,0.0,0.07,0.03,23586,0
46643,0.03,0.21,0.01,0.07,0.01,23587,0
46645,0.03,0.22,0.01,0.08,0.02,23588,0
46647,0.02,0.16,0.01,0.06,0.02,23589,0
46649,0.03,0.2,0.01,0.08,0.01,23590,0
46651,0.02,0.2,0.01,0.06,0.01,23591,0
46652,0.05,0.28,0.0,0.09,0.01,23592,0
46654,0.03,0.2,0.01,0.07,0.01,23593,0
46656,0.02,0.18,0.01,0.07,0.01,23594,0
46658,0.02,0.24,0.01,0.07,0.02,23595,0
46660,0.03,0.14,0.01,0.08,0.01,23596,0
46662,0.01,0.11,0.0,0.11,0.0,23597,0
46664,0.03,0.19,0.0,0.2,0.0,23598,0
46666,0.02,0.12,0.0,0.14,0.0,23599,0
46668,0.02,0.1,0.0,0.13,0.0,23600,0
46670,0.01,0.11,0.0,0.09,0.01,23601,0
46672,0.01,0.13,0.01,0.04,0.01,23602,0
46674,0.02,0.16,0.0,0.09,0.01,23603,0
46676,0.01,0.17,0.0,0.07,0.01,23604,0
46678,0.03,0.12,0.01,0.07,0.01,23605,0
46680,0.02,0.18,0.0,0.06,0.01,23606,0
46682,0.03,0.16,0.0,0.06,0.01,23607,0
46684,0.02,0.17,0.01,0.07,0.01,23608,0
46686,0.02,0.15,0.01,0.06,0.01,23609,0
46688,0.03,0.12,0.0,0.08,0.01,23610,0
46690,0.02,0.11,0.01,0.05,0.02,23611,0
46692,0.02,0.16,0.0,0.09,0.01,23612,0
46694,0.04,0.1,0.01,0.09,0.01,23613,0
46696,0.02,0.1,0.0,0.09,0.01,23614,0
46698,0.02,0.14,0.0,0.1,0.01,23615,0
46700,0.02,0.12,0.01,0.06,0.01,23616,0
46702,0.02,0.15,0.01,0.09,0.01,23617,0
46704,0.03,0.15,0.01,0.07,0.02,23618,0
46706,0.03,0.19,0.01,0.07,0.03,23619,0
46708,0.02,0.1,0.02,0.04,0.01,23620,0
46710,0.03,0.18,0.01,0.08,0.02,23621,0
46712,0.02,0.19,0.01,0.05,0.02,23622,0
46714,0.02,0.17,0.01,0.06,0.01,23623,0
46716,0.02,0.14,0.01,0.06,0.01,23624,0
46718,0.02,0.12,0.01,0.04,0.01,23625,0
46720,0.02,0.13,0.01,0.04,0.02,23626,0
46722,0.02,0.16,0.01,0.06,0.01,23627,0
46724,0.02,0.08,0.02,0.04,0.01,23628,0
46726,0.03,0.13,0.0,0.09,0.01,23629,0
46728,0.02,0.11,0.0,0.04,0.01,23630,0
46730,0.03,0.14,0.0,0.06,0.02,23631,0
46732,0.02,0.11,0.0,0.07,0.01,23632,0
46734,0.02,0.11,0.0,0.06,0.01,23633,0
46736,0.03,0.1,0.01,0.06,0.01,23634,0
46738,0.02,0.11,0.0,0.07,0.01,23635,0
46739,0.02,0.17,0.0,0.08,0.02,23636,0
46741,0.03,0.14,0.0,0.1,0.02,23637,0
46743,0.03,0.23,0.0,0.1,0.02,23638,0
46745,0.03,0.15,0.01,0.07,0.02,23639,0
46747,0.02,0.17,0.01,0.06,0.01,23640,0
46749,0.02,0.15,0.0,0.08,0.01,23641,0
46751,0.02,0.13,0.01,0.05,0.02,23642,0
46753,0.02,0.12,0.01,0.06,0.01,23643,0
46755,0.03,0.17,0.01,0.07,0.02,23644,0
46757,0.03,0.14,0.0,0.09,0.02,23645,0
46759,0.02,0.14,0.0,0.07,0.01,23646,0
46761,0.03,0.24,0.0,0.09,0.02,23647,0
46763,0.03,0.15,0.0,0.08,0.01,23648,0
46765,0.03,0.14,0.01,0.09,0.02,23649,0
46767,0.05,0.21,0.0,0.13,0.01,23650,0
46769,0.02,0.12,0.01,0.06,0.02,23651,0
46771,0.03,0.13,0.0,0.11,0.01,23652,0
46773,0.03,0.12,0.0,0.13,0.01,23653,0
46775,0.05,0.2,0.0,0.09,0.02,23654,0
46777,0.03,0.17,0.0,0.1,0.01,23655,0
46779,0.02,0.12,0.0,0.06,0.01,23656,0
46781,0.03,0.12,0.01,0.08,0.01,23657,0
46783,0.03,0.11,0.0,0.08,0.01,23658,0
46785,0.03,0.14,0.01,0.07,0.01,23659,0
46787,0.03,0.1,0.0,0.09,0.01,23660,0
46789,0.03,0.12,0.0,0.08,0.01,23661,0
46791,0.01,0.11,0.0,0.06,0.0,23662,0
46793,0.02,0.09,0.01,0.05,0.01,23663,0
46795,0.03,0.11,0.01,0.07,0.01,23664,0
46797,0.03,0.06,0.01,0.04,0.01,23665,0
46799,0.04,0.08,0.01,0.07,0.01,23666,0
46801,0.03,0.09,0.01,0.05,0.01,23667,0
46803,0.03,0.08,0.01,0.05,0.01,23668,0
46805,0.02,0.07,0.01,0.04,0.01,23669,0
46807,0.03,0.1,0.01,0.03,0.01,23670,0
46809,0.02,0.04,0.01,0.02,0.01,23671,0
46811,0.02,0.07,0.0,0.05,0.01,23672,0
46813,0.03,0.05,0.01,0.04,0.01,23673,0
46815,0.03,0.06,0.01,0.05,0.01,23674,0
46817,0.02,0.07,0.01,0.06,0.01,23675,0
46819,0.03,0.07,0.01,0.06,0.01,23676,0
46821,0.02,0.05,0.01,0.04,0.01,23677,0
46823,0.02,0.1,0.01,0.06,0.02,23678,0
46825,0.03,0.08,0.0,0.06,0.01,23679,0
46826,0.03,0.05,0.01,0.06,0.01,23680,0
46828,0.02,0.07,0.01,0.05,0.01,23681,0
46830,0.03,0.06,0.01,0.04,0.01,23682,0
46832,0.02,0.05,0.01,0.04,0.01,23683,0
46834,0.02,0.06,0.01,0.05,0.01,23684,0
46836,0.02,0.04,0.01,0.05,0.01,23685,0
46838,0.02,0.08,0.01,0.05,0.01,23686,0
46840,0.03,0.08,0.01,0.05,0.01,23687,0
46842,0.03,0.06,0.02,0.05,0.01,23688,0
46844,0.03,0.1,0.01,0.04,0.01,23689,0
46846,0.03,0.1,0.01,0.06,0.01,23690,0
46848,0.02,0.07,0.01,0.04,0.01,23691,0
46850,0.02,0.08,0.01,0.05,0.01,23692,0
46852,0.04,0.09,0.01,0.07,0.01,23693,0
46854,0.02,0.05,0.01,0.04,0.01,23694,0
46856,0.02,0.08,0.01,0.06,0.01,23695,0
46858,0.02,0.08,0.01,0.05,0.0,23696,1
46860,0.03,0.08,0.01,0.04,0.01,23697,0
46862,0.02,0.07,0.0,0.05,0.01,23698,0
46864,0.03,0.1,0.0,0.07,0.01,23699,0
46866,0.02,0.06,0.01,0.05,0.01,23700,0
46868,0.03,0.08,0.01,0.06,0.01,23701,0
46870,0.02,0.06,0.02,0.03,0.01,23702,0
46872,0.03,0.08,0.01,0.04,0.01,23703,0
46874,0.03,0.12,0.01,0.06,0.01,23704,0
46876,0.04,0.09,0.01,0.05,0.02,23705,0
46878,0.03,0.08,0.02,0.04,0.01,23706,0
46880,0.03,0.13,0.0,0.11,0.01,23707,0
46882,0.02,0.1,0.01,0.04,0.01,23708,0
46884,0.04,0.1,0.01,0.06,0.03,23709,0
46886,0.02,0.09,0.01,0.04,0.01,23710,0
46888,0.01,0.11,0.01,0.05,0.01,23711,0
46890,0.02,0.12,0.01,0.05,0.01,23712,0
46892,0.03,0.1,0.01,0.05,0.01,23713,0
46894,0.02,0.09,0.01,0.04,0.01,23714,0
46896,0.02,0.15,0.01,0.08,0.01,23715,0
46898,0.02,0.11,0.01,0.04,0.02,23716,0
46900,0.02,0.11,0.02,0.06,0.02,23717,0
46902,0.02,0.11,0.01,0.05,0.01,23718,0
46904,0.01,0.19,0.01,0.06,0.01,23719,0
46906,0.02,0.13,0.01,0.05,0.02,23720,0
46908,0.03,0.18,0.01,0.1,0.01,23721,0
46910,0.02,0.2,0.01,0.08,0.02,23722,0
46912,0.02,0.11,0.02,0.06,0.01,23723,0
46914,0.02,0.11,0.01,0.05,0.01,23724,0
46915,0.02,0.09,0.01,0.03,0.01,23725,0
46917,0.02,0.1,0.01,0.07,0.01,23726,0
46919,0.02,0.08,0.01,0.06,0.01,23727,0
46921,0.05,0.13,0.0,0.08,0.02,23728,0
46923,0.02,0.09,0.01,0.04,0.01,23729,0
46925,0.03,0.09,0.01,0.04,0.01,23730,0
46927,0.03,0.12,0.01,0.06,0.01,23731,0
46929,0.02,0.07,0.01,0.05,0.0,23732,0
46931,0.03,0.12,0.01,0.06,0.02,23733,0
46933,0.02,0.15,0.01,0.06,0.02,23734,0
46935,0.03,0.14,0.01,0.07,0.01,23735,0
46937,0.02,0.2,0.01,0.07,0.02,23736,0
46939,0.04,0.13,0.01,0.07,0.01,23737,0
46941,0.02,0.13,0.01,0.06,0.01,23738,0
46943,0.02,0.19,0.01,0.07,0.02,23739,0
46945,0.03,0.17,0.01,0.08,0.01,23740,0
46947,0.02,0.12,0.01,0.07,0.01,23741,0
46949,0.03,0.11,0.01,0.05,0.02,23742,0
46951,0.02,0.08,0.01,0.05,0.01,23743,0
46953,0.02,0.09,0.01,0.05,0.01,23744,0
46955,0.04,0.12,0.01,0.05,0.01,23745,0
46957,0.03,0.12,0.01,0.03,0.01,23746,0
46959,0.02,0.12,0.01,0.06,0.01,23747,0
46961,0.02,0.14,0.01,0.05,0.01,23748,0
46963,0.02,0.12,0.01,0.04,0.01,23749,0
46965,0.02,0.14,0.01,0.06,0.02,23750,0
46967,0.05,0.14,0.01,0.07,0.01,23751,0
46969,0.03,0.11,0.02,0.03,0.02,23752,0
46971,0.02,0.22,0.01,0.05,0.03,23753,0
46973,0.02,0.15,0.01,0.05,0.02,23754,0
46975,0.03,0.2,0.01,0.06,0.02,23755,0
46977,0.03,0.19,0.01,0.04,0.02,23756,0
46979,0.02,0.11,0.01,0.05,0.01,23757,0
46981,0.02,0.14,0.01,0.07,0.01,23758,0
46983,0.02,0.24,0.0,0.08,0.02,23759,0
46985,0.03,0.15,0.01,0.05,0.01,23760,0
46987,0.04,0.19,0.01,0.08,0.01,23761,0
46989,0.03,0.2,0.01,0.08,0.01,23762,0
46991,0.05,0.22,0.0,0.08,0.02,23763,0
46993,0.02,0.12,0.01,0.05,0.01,23764,0
46995,0.03,0.19,0.0,0.1,0.01,23765,0
46997,0.03,0.13,0.01,0.07,0.01,23766,0
46999,0.02,0.13,0.01,0.05,0.01,23767,0
47001,0.02,0.11,0.0,0.06,0.01,23768,0
47002,0.02,0.09,0.01,0.05,0.01,23769,0
47004,0.03,0.17,0.01,0.06,0.02,23770,0
47006,0.03,0.14,0.01,0.04,0.01,23771,0
47008,0.02,0.12,0.01,0.06,0.02,23772,0
47010,0.02,0.12,0.01,0.05,0.02,23773,0
47012,0.02,0.19,0.0,0.08,0.02,23774,0
47014,0.03,0.12,0.0,0.05,0.01,23775,0
47016,0.02,0.14,0.01,0.04,0.02,23776,0
47018,0.03,0.14,0.0,0.07,0.01,23777,0
47020,0.02,0.16,0.01,0.05,0.02,23778,0
47022,0.03,0.19,0.01,0.1,0.01,23779,0
47024,0.03,0.16,0.01,0.07,0.01,23780,0
47026,0.03,0.11,0.01,0.09,0.01,23781,0
47028,0.01,0.11,0.0,0.09,0.01,23782,0
47030,0.02,0.13,0.0,0.06,0.01,23783,0
47032,0.03,0.15,0.01,0.05,0.01,23784,0
47034,0.02,0.08,0.0,0.05,0.01,23785,0
47036,0.02,0.11,0.01,0.05,0.01,23786,0
47038,0.03,0.12,0.01,0.07,0.01,23787,0
47040,0.02,0.12,0.01,0.07,0.01,23788,0
47042,0.02,0.1,0.01,0.04,0.02,23789,0
47044,0.03,0.19,0.01,0.06,0.02,23790,0
47046,0.04,0.19,0.0,0.07,0.02,23791,0
47048,0.03,0.14,0.01,0.05,0.02,23792,0
47050,0.03,0.13,0.0,0.08,0.01,23793,0
47052,0.04,0.14,0.0,0.06,0.02,23794,0
47054,0.03,0.14,0.01,0.04,0.04,23795,0
47056,0.03,0.18,0.0,0.07,0.02,23796,0
47058,0.05,0.23,0.0,0.07,0.02,23797,0
47060,0.02,0.1,0.01,0.05,0.01,23798,0
47062,0.02,0.12,0.0,0.14,0.0,23799,0
47064,0.03,0.14,0.0,0.17,0.0,23800,0
47066,0.03,0.11,0.01,0.08,0.01,23801,0
47068,0.02,0.14,0.01,0.07,0.01,23802,0
47070,0.03,0.17,0.01,0.05,0.02,23803,0
47072,0.02,0.09,0.02,0.04,0.01,23804,0
47074,0.01,0.1,0.01,0.06,0.01,23805,0
47076,0.02,0.15,0.0,0.07,0.02,23806,0
47078,0.02,0.11,0.0,0.06,0.01,23807,0
47080,0.02,0.16,0.01,0.06,0.02,23808,0
47082,0.03,0.14,0.01,0.06,0.01,23809,0
47084,0.02,0.09,0.01,0.06,0.01,23810,0
47086,0.02,0.11,0.0,0.06,0.01,23811,0
47088,0.02,0.1,0.0,0.05,0.01,23812,0
47089,0.02,0.17,0.0,0.06,0.01,23813,0
47091,0.03,0.14,0.01,0.05,0.02,23814,0
47093,0.03,0.17,0.0,0.07,0.01,23815,0
47095,0.02,0.16,0.01,0.07,0.01,23816,0
47097,0.02,0.18,0.01,0.08,0.02,23817,0
47099,0.03,0.15,0.01,0.07,0.02,23818,0
47101,0.03,0.13,0.0,0.06,0.01,23819,0
47103,0.03,0.19,0.0,0.1,0.01,23820,0
47105,0.04,0.17,0.01,0.08,0.01,23821,0
47107,0.03,0.16,0.0,0.09,0.01,23822,0
47109,0.03,0.14,0.0,0.09,0.01,23823,0
47111,0.03,0.12,0.01,0.07,0.01,23824,0
47113,0.02,0.11,0.01,0.06,0.01,23825,0
47115,0.02,0.07,0.0,0.05,0.01,23826,0
47117,0.02,0.13,0.01,0.06,0.01,23827,0
47119,0.03,0.14,0.0,0.08,0.01,23828,0
47121,0.03,0.15,0.0,0.08,0.01,23829,0
47123,0.02,0.12,0.01,0.07,0.01,23830,0
47125,0.03,0.22,0.0,0.08,0.01,23831,0
47127,0.03,0.11,0.0,0.09,0.01,23832,0
47129,0.03,0.17,0.0,0.08,0.01,23833,0
47131,0.03,0.18,0.0,0.11,0.01,23834,0
47133,0.03,0.23,0.0,0.1,0.01,23835,0
47135,0.03,0.14,0.01,0.07,0.01,23836,0
47137,0.03,0.27,0.0,0.12,0.01,23837,0
47139,0.04,0.21,0.01,0.08,0.03,23838,0
47141,0.02,0.16,0.01,0.08,0.01,23839,0
47143,0.02,0.09,0.01,0.07,0.01,23840,0
47145,0.02,0.2,0.0,0.08,0.02,23841,0
47147,0.03,0.16,0.0,0.08,0.01,23842,0
47149,0.03,0.13,0.0,0.07,0.01,23843,0
47151,0.04,0.12,0.01,0.08,0.01,23844,0
47153,0.03,0.12,0.01,0.07,0.01,23845,0
47155,0.02,0.16,0.0,0.07,0.01,23846,0
47157,0.02,0.11,0.01,0.05,0.01,23847,0
47159,0.03,0.16,0.0,0.1,0.01,23848,0
47161,0.02,0.17,0.0,0.07,0.01,23849,0
47163,0.02,0.16,0.0,0.06,0.01,23850,0
47165,0.04,0.2,0.0,0.1,0.02,23851,0
47167,0.02,0.14,0.0,0.07,0.01,23852,0
47169,0.04,0.27,0.0,0.09,0.02,23853,0
47171,0.03,0.28,0.0,0.08,0.02,23854,0
47173,0.03,0.2,0.0,0.1,0.01,23855,0
47175,0.03,0.23,0.0,0.09,0.02,23856,0
47177,0.02,0.14,0.0,0.06,0.03,23857,0
47178,0.02,0.26,0.0,0.07,0.02,23858,0
47180,0.02,0.16,0.0,0.08,0.01,23859,0
47182,0.02,0.31,0.0,0.08,0.02,23860,0
47184,0.02,0.17,0.01,0.06,0.01,23861,0
47186,0.02,0.16,0.0,0.07,0.01,23862,0
47188,0.02,0.27,0.0,0.08,0.01,23863,0
47190,0.02,0.15,0.0,0.07,0.02,23864,0
47192,0.03,0.2,0.0,0.07,0.01,23865,0
47194,0.02,0.17,0.0,0.09,0.01,23866,0
47196,0.02,0.17,0.0,0.07,0.01,23867,0
47198,0.03,0.18,0.0,0.06,0.02,23868,1
47200,0.02,0.14,0.0,0.07,0.01,23869,1
47202,0.02,0.13,0.0,0.08,0.02,23870,0
47204,0.02,0.1,0.0,0.08,0.01,23871,0
47206,0.03,0.2,0.0,0.08,0.01,23872,0
47208,0.02,0.13,0.0,0.06,0.01,23873,0
47210,0.02,0.12,0.0,0.08,0.01,23874,0
47212,0.02,0.15,0.0,0.08,0.01,23875,0
47214,0.02,0.11,0.0,0.06,0.01,23876,0
47216,0.02,0.15,0.0,0.07,0.02,23877,0
47218,0.02,0.14,0.0,0.08,0.01,23878,0
47220,0.01,0.11,0.0,0.07,0.01,23879,0
47222,0.02,0.13,0.0,0.08,0.01,23880,0
47224,0.02,0.24,0.0,0.09,0.02,23881,0
47226,0.01,0.11,0.0,0.05,0.01,23882,0
47228,0.02,0.14,0.0,0.08,0.01,23883,0
47230,0.02,0.12,0.0,0.06,0.01,23884,0
47232,0.03,0.14,0.01,0.07,0.01,23885,0
47234,0.02,0.16,0.0,0.06,0.01,23886,0
47236,0.02,0.19,0.0,0.07,0.01,23887,0
47238,0.03,0.21,0.0,0.09,0.01,23888,0
47240,0.02,0.08,0.01,0.05,0.01,23889,0
