normalize,angry,fear,happy,sad,surprise,cnt,chooseframe
70601,0.0,0.02,0.86,0.02,0.0,35359,0
70603,0.0,0.02,0.93,0.01,0.01,35360,0
70605,0.01,0.04,0.86,0.01,0.01,35361,0
70607,0.0,0.03,0.87,0.01,0.01,35362,0
70609,0.0,0.03,0.85,0.01,0.01,35363,0
70611,0.0,0.04,0.83,0.01,0.01,35364,0
70613,0.0,0.03,0.83,0.02,0.01,35365,0
70615,0.0,0.02,0.89,0.01,0.01,35366,0
70617,0.0,0.05,0.85,0.01,0.01,35367,0
70619,0.0,0.05,0.8,0.01,0.01,35368,0
70621,0.01,0.04,0.87,0.01,0.01,35369,0
70623,0.0,0.02,0.89,0.01,0.01,35370,0
70625,0.01,0.03,0.88,0.01,0.01,35371,0
70627,0.0,0.04,0.83,0.01,0.01,35372,0
70629,0.0,0.02,0.87,0.01,0.01,35373,0
70631,0.0,0.02,0.9,0.01,0.01,35374,0
70633,0.0,0.02,0.88,0.01,0.01,35375,0
70635,0.0,0.01,0.93,0.0,0.0,35376,0
70637,0.0,0.03,0.89,0.0,0.01,35377,0
70639,0.0,0.02,0.9,0.0,0.0,35378,0
70641,0.0,0.02,0.89,0.01,0.01,35379,0
70643,0.0,0.01,0.96,0.0,0.0,35380,0
70645,0.0,0.01,0.93,0.0,0.01,35381,0
70647,0.0,0.01,0.94,0.0,0.01,35382,0
70649,0.0,0.02,0.91,0.0,0.01,35383,0
70651,0.0,0.01,0.89,0.0,0.0,35384,0
70653,0.0,0.01,0.93,0.0,0.0,35385,0
70655,0.0,0.03,0.86,0.01,0.01,35386,0
70657,0.0,0.03,0.89,0.01,0.0,35387,0
70659,0.0,0.01,0.96,0.0,0.0,35388,0
70661,0.0,0.03,0.89,0.01,0.0,35389,0
70663,0.0,0.01,0.94,0.0,0.01,35390,0
70665,0.0,0.01,0.93,0.0,0.01,35391,0
70667,0.0,0.02,0.9,0.01,0.01,35392,0
70669,0.0,0.01,0.97,0.0,0.0,35393,0
70671,0.0,0.02,0.94,0.0,0.0,35394,0
70673,0.0,0.03,0.89,0.01,0.01,35395,0
70675,0.0,0.01,0.93,0.0,0.0,35396,0
70677,0.0,0.04,0.84,0.01,0.01,35397,0
70679,0.0,0.06,0.76,0.01,0.01,35398,0
70681,0.0,0.02,0.91,0.01,0.01,35399,0
70683,0.0,0.01,0.95,0.0,0.0,35400,0
70685,0.01,0.06,0.82,0.01,0.02,35401,0
70687,0.0,0.01,0.95,0.0,0.0,35402,0
70689,0.0,0.03,0.88,0.01,0.01,35403,0
70691,0.0,0.04,0.8,0.01,0.01,35404,0
70693,0.0,0.05,0.84,0.01,0.01,35405,0
70695,0.0,0.04,0.83,0.01,0.01,35406,0
70697,0.0,0.02,0.91,0.01,0.01,35407,0
70699,0.0,0.01,0.95,0.0,0.0,35408,0
70701,0.01,0.07,0.77,0.01,0.02,35409,0
70702,0.0,0.02,0.91,0.01,0.01,35410,0
70704,0.0,0.03,0.92,0.01,0.01,35411,0
70706,0.0,0.04,0.87,0.01,0.01,35412,0
70708,0.0,0.02,0.9,0.01,0.01,35413,0
70710,0.0,0.01,0.92,0.0,0.01,35414,0
70712,0.0,0.03,0.85,0.01,0.01,35415,0
70714,0.0,0.04,0.76,0.01,0.01,35416,0
70716,0.0,0.02,0.9,0.01,0.0,35417,0
70718,0.0,0.03,0.88,0.01,0.01,35418,0
70720,0.0,0.02,0.89,0.0,0.01,35419,0
70722,0.0,0.02,0.92,0.01,0.01,35420,0
70724,0.01,0.05,0.82,0.01,0.01,35421,0
70726,0.0,0.04,0.86,0.01,0.01,35422,0
70728,0.0,0.04,0.87,0.01,0.0,35423,0
70730,0.01,0.06,0.76,0.01,0.01,35424,0
70732,0.01,0.09,0.77,0.03,0.02,35425,0
70734,0.0,0.03,0.9,0.01,0.01,35426,0
70736,0.01,0.06,0.83,0.02,0.01,35427,0
70738,0.01,0.05,0.78,0.02,0.01,35428,0
70740,0.0,0.03,0.87,0.01,0.01,35429,0
70742,0.01,0.06,0.71,0.01,0.01,35430,0
70744,0.0,0.02,0.88,0.01,0.0,35431,0
70746,0.0,0.06,0.83,0.01,0.01,35432,0
70748,0.01,0.05,0.76,0.01,0.01,35433,0
70750,0.0,0.03,0.87,0.01,0.01,35434,0
70752,0.0,0.03,0.88,0.01,0.0,35435,0
70754,0.0,0.06,0.79,0.01,0.02,35436,0
70756,0.01,0.07,0.73,0.02,0.02,35437,0
70758,0.0,0.02,0.83,0.0,0.01,35438,0
70760,0.0,0.02,0.9,0.0,0.0,35439,0
70762,0.0,0.02,0.88,0.01,0.0,35440,0
70764,0.0,0.04,0.86,0.01,0.01,35441,0
70766,0.01,0.05,0.76,0.02,0.01,35442,0
70768,0.0,0.01,0.96,0.0,0.0,35443,0
70770,0.0,0.02,0.93,0.0,0.01,35444,0
70772,0.0,0.03,0.86,0.01,0.01,35445,0
70774,0.0,0.01,0.93,0.0,0.0,35446,0
70776,0.0,0.03,0.89,0.0,0.01,35447,0
70778,0.0,0.04,0.8,0.01,0.01,35448,0
70780,0.01,0.05,0.86,0.01,0.01,35449,0
70782,0.01,0.04,0.83,0.01,0.0,35450,0
70784,0.01,0.07,0.71,0.01,0.01,35451,0
70786,0.01,0.08,0.69,0.02,0.01,35452,0
70788,0.01,0.08,0.64,0.02,0.01,35453,0
70790,0.01,0.08,0.61,0.02,0.01,35454,0
70792,0.01,0.11,0.53,0.04,0.02,35455,0
70794,0.01,0.13,0.3,0.03,0.01,35456,0
70796,0.02,0.13,0.34,0.04,0.01,35457,0
70798,0.02,0.14,0.39,0.06,0.03,35458,0
70800,0.02,0.14,0.18,0.05,0.01,35459,0
70802,0.01,0.1,0.29,0.05,0.02,35460,0
70804,0.02,0.11,0.18,0.04,0.01,35461,0
70806,0.01,0.07,0.33,0.05,0.01,35462,0
70808,0.02,0.12,0.26,0.04,0.01,35463,0
70810,0.02,0.13,0.26,0.06,0.01,35464,0
70812,0.01,0.05,0.36,0.02,0.01,35465,0
70814,0.01,0.05,0.4,0.02,0.01,35466,0
70816,0.01,0.14,0.37,0.09,0.02,35467,0
70818,0.01,0.08,0.52,0.02,0.01,35468,0
70820,0.0,0.05,0.63,0.01,0.01,35469,0
70822,0.01,0.12,0.63,0.02,0.01,35470,0
70824,0.01,0.09,0.68,0.01,0.03,35471,0
70826,0.01,0.11,0.42,0.04,0.01,35472,0
70828,0.01,0.09,0.72,0.01,0.0,35473,0
70830,0.01,0.03,0.61,0.01,0.01,35474,0
70832,0.01,0.05,0.7,0.02,0.0,35475,0
70834,0.01,0.05,0.62,0.02,0.0,35476,0
70836,0.01,0.03,0.7,0.01,0.0,35477,0
70838,0.01,0.03,0.79,0.01,0.0,35478,0
70840,0.01,0.02,0.9,0.01,0.0,35479,0
70842,0.01,0.02,0.88,0.0,0.0,35480,0
70844,0.0,0.0,0.97,0.0,0.0,35481,0
70846,0.0,0.0,0.96,0.0,0.0,35482,0
70848,0.0,0.0,0.98,0.0,0.0,35483,0
70850,0.0,0.0,0.99,0.0,0.0,35484,0
70852,0.0,0.0,0.99,0.0,0.0,35485,0
70854,0.0,0.0,0.99,0.0,0.0,35486,0
70856,0.0,0.0,0.99,0.0,0.0,35487,0
70858,0.0,0.0,0.99,0.0,0.0,35488,0
70860,0.0,0.0,0.99,0.0,0.0,35489,0
70862,0.0,0.0,0.99,0.0,0.0,35490,0
70864,0.0,0.0,1.0,0.0,0.0,35491,0
70866,0.0,0.0,1.0,0.0,0.0,35492,0
70868,0.0,0.0,1.0,0.0,0.0,35493,0
70870,0.0,0.0,1.0,0.0,0.0,35494,0
70872,0.0,0.0,0.99,0.0,0.0,35495,0
70874,0.0,0.0,0.99,0.0,0.0,35496,0
70876,0.0,0.0,0.99,0.0,0.0,35497,0
70878,0.0,0.01,0.97,0.0,0.0,35498,0
70880,0.01,0.01,0.91,0.0,0.0,35499,0
70882,0.02,0.06,0.62,0.01,0.0,35500,0
70884,0.01,0.05,0.69,0.02,0.0,35501,0
70886,0.01,0.04,0.8,0.01,0.0,35502,0
70888,0.02,0.04,0.74,0.01,0.01,35503,0
70890,0.01,0.03,0.82,0.01,0.0,35504,0
70892,0.01,0.15,0.6,0.02,0.01,35505,0
70894,0.02,0.13,0.47,0.03,0.01,35506,0
70896,0.01,0.13,0.39,0.03,0.01,35507,0
70898,0.01,0.26,0.05,0.05,0.03,35508,0
70900,0.02,0.34,0.06,0.11,0.03,35509,0
70902,0.03,0.3,0.04,0.08,0.01,35510,0
70904,0.01,0.2,0.05,0.04,0.02,35511,0
70906,0.02,0.16,0.18,0.06,0.08,35512,0
70908,0.01,0.18,0.17,0.09,0.01,35513,0
70910,0.01,0.07,0.22,0.06,0.02,35514,0
70912,0.02,0.11,0.16,0.05,0.01,35515,0
70914,0.01,0.05,0.44,0.03,0.0,35516,0
70916,0.01,0.03,0.52,0.01,0.0,35517,0
70918,0.0,0.02,0.8,0.01,0.0,35518,0
70920,0.0,0.01,0.94,0.0,0.0,35519,0
70922,0.0,0.0,0.97,0.0,0.0,35520,0
70924,0.0,0.0,0.95,0.0,0.0,35521,0
70926,0.0,0.0,0.97,0.0,0.0,35522,0
70928,0.0,0.0,0.98,0.0,0.0,35523,0
70930,0.0,0.0,0.99,0.0,0.0,35524,0
70932,0.0,0.0,0.98,0.0,0.0,35525,0
70934,0.0,0.0,0.99,0.0,0.0,35526,0
70936,0.0,0.0,0.98,0.0,0.0,35527,0
70938,0.0,0.0,0.99,0.0,0.0,35528,0
70940,0.0,0.0,0.99,0.0,0.0,35529,0
70942,0.0,0.0,0.99,0.0,0.0,35530,0
70944,0.0,0.0,0.99,0.0,0.0,35531,0
70946,0.0,0.0,0.99,0.0,0.0,35532,0
70948,0.0,0.0,0.99,0.0,0.0,35533,0
70950,0.0,0.0,0.99,0.0,0.0,35534,0
70952,0.0,0.0,0.98,0.0,0.0,35535,0
70954,0.0,0.0,0.99,0.0,0.0,35536,0
70956,0.0,0.0,0.99,0.0,0.0,35537,0
70958,0.0,0.0,0.99,0.0,0.0,35538,0
70960,0.0,0.0,0.99,0.0,0.0,35539,0
70962,0.0,0.0,0.99,0.0,0.0,35540,0
70964,0.0,0.0,0.99,0.0,0.0,35541,0
70966,0.0,0.0,0.99,0.0,0.0,35542,0
70968,0.0,0.0,0.98,0.0,0.0,35543,0
70970,0.0,0.0,0.99,0.0,0.0,35544,0
70972,0.0,0.0,0.99,0.0,0.0,35545,0
70974,0.0,0.0,0.99,0.0,0.0,35546,0
70976,0.0,0.0,0.99,0.0,0.0,35547,0
70978,0.0,0.0,0.99,0.0,0.0,35548,0
70980,0.0,0.0,0.99,0.0,0.0,35549,0
70982,0.0,0.0,0.98,0.0,0.0,35550,0
70984,0.0,0.0,0.99,0.0,0.0,35551,0
70986,0.0,0.0,0.98,0.0,0.0,35552,0
70988,0.0,0.0,0.99,0.0,0.0,35553,0
70990,0.0,0.0,0.98,0.0,0.0,35554,0
70992,0.0,0.0,0.98,0.0,0.0,35555,0
70994,0.0,0.0,0.98,0.0,0.0,35556,0
70996,0.0,0.0,0.98,0.0,0.0,35557,0
70998,0.0,0.0,0.95,0.01,0.0,35558,0
71000,0.0,0.0,0.96,0.0,0.0,35559,0
71002,0.0,0.0,0.98,0.0,0.0,35560,0
71004,0.0,0.0,0.95,0.0,0.0,35561,0
71006,0.0,0.0,0.95,0.0,0.0,35562,0
71008,0.0,0.0,0.97,0.0,0.0,35563,0
71010,0.0,0.0,0.97,0.0,0.0,35564,0
71012,0.0,0.0,0.97,0.0,0.0,35565,0
71014,0.0,0.0,0.96,0.0,0.0,35566,0
71016,0.0,0.0,0.98,0.0,0.0,35567,0
71018,0.0,0.0,0.98,0.0,0.0,35568,0
71020,0.0,0.0,0.99,0.0,0.0,35569,0
71022,0.0,0.0,0.98,0.0,0.0,35570,0
71024,0.0,0.0,0.99,0.0,0.0,35571,0
71026,0.0,0.0,0.99,0.0,0.0,35572,0
71028,0.0,0.0,0.97,0.0,0.0,35573,0
71030,0.0,0.0,0.99,0.0,0.0,35574,0
71032,0.0,0.0,1.0,0.0,0.0,35575,0
71034,0.0,0.0,1.0,0.0,0.0,35576,0
71036,0.0,0.0,0.99,0.0,0.0,35577,0
71038,0.0,0.0,0.99,0.0,0.0,35578,0
71040,0.0,0.0,0.99,0.0,0.0,35579,0
71042,0.0,0.0,0.99,0.0,0.0,35580,0
71044,0.0,0.0,0.98,0.0,0.0,35581,0
71046,0.0,0.0,0.99,0.0,0.0,35582,0
71048,0.0,0.0,1.0,0.0,0.0,35583,0
71050,0.0,0.0,0.98,0.0,0.0,35584,0
71052,0.0,0.0,0.99,0.0,0.0,35585,0
71054,0.0,0.0,0.99,0.0,0.0,35586,0
71056,0.0,0.0,0.99,0.0,0.0,35587,0
71058,0.0,0.0,0.99,0.0,0.0,35588,0
71060,0.0,0.0,1.0,0.0,0.0,35589,0
71062,0.0,0.0,0.99,0.0,0.0,35590,0
71064,0.0,0.0,0.99,0.0,0.0,35591,0
71066,0.0,0.0,0.99,0.0,0.0,35592,0
71068,0.0,0.0,0.99,0.0,0.0,35593,0
71070,0.0,0.0,0.99,0.0,0.0,35594,0
71072,0.0,0.0,1.0,0.0,0.0,35595,0
71074,0.0,0.0,1.0,0.0,0.0,35596,0
71076,0.0,0.0,0.98,0.0,0.0,35597,0
71078,0.0,0.0,0.99,0.0,0.0,35598,0
71080,0.0,0.0,0.99,0.0,0.0,35599,0
71082,0.0,0.0,1.0,0.0,0.0,35600,0
71084,0.0,0.0,0.99,0.0,0.0,35601,0
71086,0.0,0.0,0.98,0.0,0.0,35602,0
71088,0.0,0.0,0.97,0.0,0.0,35603,0
71090,0.0,0.0,0.99,0.0,0.0,35604,0
71092,0.0,0.01,0.93,0.01,0.0,35605,0
71094,0.0,0.01,0.91,0.0,0.0,35606,0
71096,0.0,0.02,0.87,0.01,0.0,35607,0
71098,0.01,0.07,0.37,0.04,0.01,35608,0
71100,0.01,0.07,0.3,0.02,0.0,35609,0
71102,0.01,0.1,0.23,0.02,0.01,35610,0
71104,0.01,0.11,0.15,0.04,0.01,35611,0
71106,0.01,0.07,0.04,0.02,0.0,35612,0
71108,0.01,0.06,0.04,0.01,0.01,35613,0
71110,0.01,0.06,0.03,0.02,0.01,35614,0
71112,0.01,0.07,0.06,0.04,0.01,35615,0
71114,0.03,0.22,0.11,0.06,0.03,35616,0
71116,0.01,0.17,0.12,0.07,0.02,35617,0
71118,0.03,0.15,0.08,0.07,0.03,35618,0
71120,0.02,0.06,0.22,0.04,0.04,35619,0
71122,0.02,0.22,0.16,0.07,0.04,35620,0
71124,0.02,0.13,0.19,0.05,0.04,35621,0
71126,0.01,0.14,0.14,0.03,0.02,35622,0
71128,0.01,0.15,0.1,0.05,0.03,35623,0
71130,0.02,0.29,0.08,0.05,0.07,35624,0
71132,0.02,0.26,0.12,0.07,0.06,35625,0
71134,0.01,0.42,0.08,0.05,0.07,35626,0
71136,0.03,0.35,0.06,0.07,0.06,35627,0
71138,0.02,0.25,0.07,0.08,0.03,35628,0
71140,0.03,0.21,0.11,0.08,0.03,35629,0
71142,0.02,0.12,0.12,0.04,0.02,35630,0
71144,0.01,0.14,0.11,0.06,0.02,35631,0
71146,0.01,0.31,0.08,0.06,0.02,35632,0
71148,0.02,0.13,0.15,0.06,0.05,35633,0
71150,0.02,0.28,0.08,0.09,0.03,35634,0
71152,0.03,0.21,0.1,0.08,0.04,35635,0
71154,0.02,0.2,0.11,0.06,0.04,35636,1
71156,0.01,0.15,0.15,0.03,0.02,35637,0
71158,0.02,0.24,0.1,0.08,0.02,35638,0
71160,0.02,0.21,0.07,0.05,0.07,35639,0
71162,0.01,0.18,0.15,0.1,0.02,35640,0
71164,0.02,0.38,0.11,0.08,0.05,35641,0
71166,0.01,0.26,0.07,0.05,0.07,35642,0
71168,0.02,0.17,0.13,0.05,0.04,35643,0
71170,0.03,0.3,0.05,0.09,0.05,35644,0
71172,0.02,0.12,0.11,0.05,0.02,35645,0
71174,0.02,0.17,0.09,0.06,0.02,35646,0
71176,0.02,0.12,0.11,0.06,0.03,35647,0
71178,0.01,0.13,0.16,0.05,0.03,35648,0
71180,0.01,0.29,0.11,0.05,0.05,35649,0
71182,0.01,0.17,0.09,0.04,0.01,35650,0
71184,0.01,0.16,0.14,0.03,0.01,35651,0
71186,0.02,0.28,0.13,0.07,0.02,35652,0
71188,0.03,0.15,0.14,0.09,0.02,35653,0
71190,0.02,0.22,0.1,0.07,0.02,35654,0
71192,0.01,0.14,0.22,0.06,0.03,35655,0
71194,0.01,0.19,0.07,0.03,0.04,35656,0
71196,0.02,0.17,0.09,0.06,0.04,35657,0
71198,0.02,0.27,0.1,0.06,0.03,35658,0
71200,0.01,0.32,0.07,0.06,0.05,35659,0
71202,0.01,0.12,0.08,0.04,0.05,35660,0
71204,0.01,0.15,0.18,0.04,0.04,35661,0
71206,0.01,0.11,0.07,0.04,0.02,35662,0
71208,0.01,0.13,0.16,0.05,0.04,35663,0
71210,0.01,0.16,0.1,0.05,0.02,35664,0
71212,0.01,0.33,0.05,0.04,0.03,35665,0
71214,0.01,0.21,0.06,0.06,0.02,35666,0
71216,0.01,0.14,0.08,0.04,0.03,35667,0
71218,0.02,0.1,0.06,0.05,0.01,35668,0
71220,0.02,0.09,0.14,0.05,0.02,35669,0
71222,0.02,0.17,0.08,0.1,0.01,35670,0
71224,0.02,0.16,0.08,0.1,0.01,35671,0
71226,0.02,0.15,0.11,0.11,0.01,35672,0
71228,0.02,0.16,0.05,0.09,0.01,35673,0
71230,0.01,0.21,0.04,0.07,0.01,35674,0
71232,0.01,0.16,0.06,0.09,0.01,35675,0
71234,0.02,0.24,0.08,0.07,0.02,35676,0
71236,0.01,0.07,0.05,0.04,0.01,35677,0
71238,0.01,0.14,0.1,0.05,0.01,35678,0
71240,0.02,0.12,0.09,0.06,0.02,35679,0
71242,0.01,0.1,0.07,0.04,0.03,35680,0
71244,0.01,0.12,0.05,0.04,0.02,35681,0
71246,0.01,0.12,0.04,0.05,0.01,35682,0
71248,0.02,0.21,0.09,0.06,0.02,35683,0
71250,0.02,0.14,0.04,0.06,0.02,35684,0
71252,0.02,0.15,0.07,0.05,0.02,35685,0
71254,0.02,0.13,0.09,0.06,0.02,35686,0
71256,0.01,0.17,0.07,0.05,0.02,35687,0
71258,0.02,0.19,0.07,0.05,0.05,35688,0
71260,0.01,0.11,0.08,0.04,0.01,35689,0
71262,0.01,0.16,0.1,0.03,0.03,35690,0
71264,0.01,0.21,0.07,0.07,0.04,35691,0
71266,0.01,0.1,0.12,0.05,0.01,35692,0
71268,0.02,0.24,0.11,0.07,0.05,35693,0
71270,0.01,0.23,0.04,0.06,0.03,35694,0
71272,0.01,0.15,0.08,0.04,0.02,35695,0
71274,0.02,0.18,0.1,0.06,0.04,35696,0
71276,0.01,0.21,0.1,0.05,0.04,35697,0
71278,0.03,0.19,0.07,0.08,0.03,35698,0
71280,0.02,0.11,0.08,0.07,0.02,35699,0
71282,0.01,0.1,0.12,0.06,0.02,35700,0
71284,0.02,0.09,0.13,0.09,0.01,35701,0
71286,0.02,0.05,0.16,0.05,0.03,35702,0
71288,0.01,0.04,0.18,0.04,0.01,35703,0
71290,0.02,0.1,0.21,0.07,0.02,35704,0
71292,0.02,0.13,0.2,0.08,0.02,35705,0
71294,0.01,0.05,0.31,0.03,0.02,35706,0
71296,0.01,0.06,0.2,0.05,0.02,35707,0
71298,0.04,0.1,0.17,0.06,0.02,35708,0
71300,0.02,0.06,0.24,0.05,0.02,35709,0
71302,0.02,0.12,0.25,0.05,0.01,35710,0
71304,0.03,0.18,0.2,0.05,0.03,35711,0
71305,0.01,0.07,0.24,0.03,0.01,35712,0
71307,0.03,0.14,0.25,0.06,0.02,35713,0
71309,0.01,0.06,0.33,0.02,0.0,35714,0
71311,0.03,0.18,0.31,0.08,0.02,35715,0
71313,0.02,0.14,0.31,0.03,0.01,35716,0
71315,0.02,0.14,0.38,0.04,0.02,35717,0
71317,0.02,0.13,0.4,0.03,0.02,35718,0
71319,0.01,0.06,0.54,0.02,0.01,35719,0
71321,0.02,0.19,0.32,0.04,0.04,35720,0
71323,0.01,0.05,0.78,0.02,0.01,35721,0
71325,0.02,0.14,0.54,0.04,0.03,35722,0
71327,0.01,0.08,0.61,0.03,0.01,35723,0
71329,0.01,0.08,0.61,0.03,0.01,35724,0
71331,0.02,0.24,0.3,0.05,0.07,35725,0
71333,0.01,0.11,0.4,0.02,0.02,35726,0
71335,0.02,0.21,0.4,0.07,0.03,35727,0
71337,0.0,0.03,0.71,0.02,0.01,35728,0
71339,0.0,0.02,0.66,0.02,0.0,35729,0
71341,0.01,0.04,0.7,0.03,0.0,35730,0
71343,0.02,0.15,0.34,0.11,0.04,35731,0
71345,0.0,0.03,0.66,0.02,0.0,35732,0
71347,0.01,0.07,0.57,0.05,0.01,35733,0
71349,0.02,0.17,0.34,0.08,0.03,35734,0
71351,0.02,0.1,0.52,0.06,0.01,35735,0
71353,0.01,0.07,0.5,0.04,0.01,35736,0
71355,0.01,0.14,0.46,0.03,0.02,35737,0
71357,0.01,0.09,0.51,0.03,0.01,35738,0
71359,0.01,0.1,0.61,0.04,0.01,35739,0
71361,0.01,0.12,0.56,0.03,0.02,35740,0
71363,0.01,0.2,0.47,0.05,0.04,35741,0
71365,0.01,0.1,0.57,0.04,0.01,35742,0
71367,0.01,0.13,0.5,0.05,0.02,35743,0
71369,0.0,0.04,0.56,0.02,0.01,35744,0
71371,0.01,0.11,0.62,0.03,0.01,35745,0
71373,0.01,0.1,0.56,0.03,0.03,35746,0
71375,0.01,0.09,0.49,0.05,0.02,35747,0
71377,0.02,0.24,0.36,0.11,0.04,35748,0
71379,0.02,0.15,0.39,0.11,0.02,35749,0
71381,0.01,0.07,0.68,0.02,0.01,35750,0
71383,0.01,0.08,0.69,0.03,0.01,35751,0
71385,0.01,0.09,0.61,0.04,0.02,35752,0
71387,0.01,0.09,0.58,0.03,0.04,35753,0
71389,0.02,0.09,0.69,0.04,0.02,35754,0
71391,0.02,0.2,0.41,0.04,0.09,35755,0
71393,0.02,0.13,0.34,0.05,0.01,35756,0
71395,0.01,0.1,0.61,0.04,0.01,35757,0
71397,0.01,0.1,0.42,0.03,0.02,35758,0
71399,0.01,0.09,0.66,0.03,0.01,35759,0
71401,0.01,0.11,0.6,0.04,0.02,35760,0
71403,0.02,0.09,0.59,0.06,0.01,35761,0
71405,0.01,0.1,0.66,0.03,0.01,35762,0
71407,0.01,0.08,0.71,0.03,0.01,35763,0
71409,0.01,0.04,0.66,0.02,0.02,35764,0
71411,0.01,0.08,0.69,0.02,0.02,35765,0
71413,0.01,0.1,0.61,0.03,0.02,35766,0
71415,0.01,0.07,0.58,0.03,0.02,35767,0
71417,0.02,0.13,0.47,0.04,0.01,35768,0
71419,0.01,0.13,0.56,0.05,0.02,35769,0
71421,0.02,0.09,0.61,0.05,0.01,35770,0
71423,0.01,0.08,0.67,0.03,0.02,35771,0
71425,0.01,0.1,0.62,0.04,0.02,35772,0
71427,0.01,0.09,0.57,0.05,0.04,35773,0
71429,0.01,0.14,0.58,0.04,0.02,35774,0
71431,0.02,0.09,0.64,0.04,0.02,35775,0
71433,0.01,0.08,0.67,0.02,0.02,35776,0
71435,0.02,0.15,0.51,0.06,0.01,35777,0
71437,0.01,0.09,0.68,0.03,0.02,35778,0
71439,0.01,0.07,0.63,0.03,0.02,35779,0
71441,0.01,0.13,0.58,0.04,0.02,35780,0
71443,0.02,0.21,0.31,0.05,0.06,35781,0
71445,0.01,0.11,0.59,0.06,0.01,35782,0
71447,0.01,0.13,0.59,0.04,0.01,35783,0
71449,0.02,0.13,0.4,0.06,0.04,35784,0
71451,0.01,0.09,0.44,0.05,0.03,35785,0
71453,0.01,0.09,0.54,0.05,0.02,35786,0
71455,0.01,0.09,0.59,0.03,0.01,35787,0
71457,0.02,0.08,0.61,0.04,0.02,35788,0
71459,0.02,0.12,0.5,0.04,0.02,35789,0
71461,0.01,0.08,0.44,0.04,0.01,35790,0
71463,0.01,0.16,0.41,0.06,0.01,35791,0
71465,0.01,0.05,0.43,0.02,0.01,35792,0
71467,0.01,0.13,0.58,0.02,0.01,35793,0
71469,0.02,0.11,0.43,0.05,0.01,35794,0
71471,0.02,0.1,0.39,0.05,0.01,35795,0
71473,0.01,0.07,0.36,0.03,0.01,35796,0
71475,0.01,0.07,0.62,0.03,0.01,35797,0
71477,0.01,0.05,0.66,0.02,0.01,35798,0
71479,0.01,0.03,0.79,0.02,0.01,35799,0
71481,0.01,0.02,0.76,0.01,0.01,35800,0
71483,0.01,0.05,0.62,0.02,0.01,35801,0
71485,0.0,0.01,0.88,0.0,0.0,35802,0
71487,0.0,0.0,0.94,0.0,0.0,35803,0
71489,0.0,0.0,0.94,0.0,0.0,35804,0
71491,0.0,0.0,0.96,0.0,0.0,35805,0
71493,0.0,0.0,0.99,0.0,0.0,35806,0
71495,0.0,0.0,0.99,0.0,0.0,35807,0
71497,0.0,0.0,0.99,0.0,0.0,35808,0
71499,0.0,0.0,0.98,0.0,0.0,35809,0
71501,0.0,0.0,0.99,0.0,0.0,35810,0
71503,0.0,0.0,0.98,0.0,0.0,35811,0
71505,0.0,0.0,0.98,0.0,0.0,35812,0
71507,0.0,0.0,0.98,0.0,0.0,35813,0
71509,0.0,0.0,0.99,0.0,0.0,35814,0
71511,0.0,0.0,0.99,0.0,0.0,35815,0
71513,0.0,0.0,0.99,0.0,0.0,35816,0
71515,0.0,0.0,0.99,0.0,0.0,35817,0
71517,0.0,0.0,0.97,0.0,0.0,35818,0
71519,0.0,0.0,0.99,0.0,0.0,35819,0
71521,0.0,0.0,0.99,0.0,0.0,35820,0
71523,0.0,0.0,0.99,0.0,0.0,35821,0
71525,0.0,0.0,0.99,0.0,0.0,35822,0
71527,0.0,0.0,1.0,0.0,0.0,35823,0
71529,0.0,0.0,0.99,0.0,0.0,35824,0
71531,0.0,0.0,0.99,0.0,0.0,35825,0
71533,0.0,0.0,0.99,0.0,0.0,35826,0
71535,0.0,0.0,0.99,0.0,0.0,35827,0
71537,0.0,0.0,0.99,0.0,0.0,35828,0
71539,0.0,0.0,0.99,0.0,0.0,35829,0
71541,0.0,0.0,0.99,0.0,0.0,35830,0
71543,0.0,0.0,0.99,0.0,0.0,35831,0
71545,0.0,0.0,0.99,0.0,0.0,35832,0
71547,0.0,0.0,0.99,0.0,0.0,35833,0
71549,0.0,0.0,0.99,0.0,0.0,35834,0
71551,0.0,0.0,0.99,0.0,0.0,35835,0
71553,0.0,0.0,0.99,0.0,0.0,35836,0
71555,0.0,0.0,0.99,0.0,0.0,35837,0
71557,0.0,0.0,0.99,0.0,0.0,35838,0
71559,0.0,0.0,0.99,0.0,0.0,35839,0
71561,0.0,0.0,0.99,0.0,0.0,35840,0
71563,0.0,0.0,0.99,0.0,0.0,35841,0
71565,0.0,0.0,0.99,0.0,0.0,35842,0
71567,0.0,0.0,0.99,0.0,0.0,35843,0
71569,0.0,0.0,0.99,0.0,0.0,35844,0
71571,0.0,0.0,0.99,0.0,0.0,35845,0
71573,0.0,0.0,0.99,0.0,0.0,35846,0
71575,0.0,0.0,0.99,0.0,0.0,35847,0
71577,0.0,0.0,0.99,0.0,0.0,35848,0
71579,0.0,0.0,0.99,0.0,0.0,35849,0
71581,0.0,0.0,0.99,0.0,0.0,35850,0
71583,0.0,0.0,0.99,0.0,0.0,35851,0
71585,0.0,0.0,0.99,0.0,0.0,35852,0
71587,0.0,0.0,0.99,0.0,0.0,35853,0
71589,0.0,0.0,0.99,0.0,0.0,35854,0
71591,0.0,0.0,0.99,0.0,0.0,35855,0
71593,0.0,0.0,0.99,0.0,0.0,35856,0
